Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
1532;1;-0.550;0.650;-3.428;0.13;0.06;0.00;-0.08;-0.39;4.22;-0.96;-0.01
1533;1;-0.550;0.750;-3.449;0.08;0.04;0.00;-0.09;-0.29;3.32;-0.85;-0.04
1534;1;-0.550;0.850;-3.471;0.06;0.02;0.00;-0.07;-0.20;2.60;-0.73;-0.07
1535;1;-0.550;0.950;-3.492;0.04;0.01;0.00;-0.06;-0.14;2.02;-0.61;-0.11
1536;1;-0.550;1.050;-3.514;0.03;0.00;0.00;-0.06;-0.09;1.57;-0.51;-0.13
1537;1;-0.550;1.150;-3.535;0.02;-0.01;0.00;-0.05;-0.05;1.20;-0.42;-0.15
1538;1;-0.550;1.250;-3.557;0.02;-0.01;0.00;-0.05;-0.02;0.88;-0.34;-0.15
1539;1;-0.550;1.350;-3.579;0.02;-0.01;0.00;-0.05;0.00;0.60;-0.27;-0.15
1540;1;-0.550;1.450;-3.600;0.02;-0.01;0.00;-0.03;0.01;0.34;-0.21;-0.16
1541;1;-0.550;1.550;-3.622;0.01;-0.01;0.00;-0.02;0.01;0.13;-0.18;-0.16
1542;1;-0.550;1.650;-3.643;0.01;-0.01;0.00;-0.02;0.02;-0.05;-0.16;-0.16
1543;1;-0.550;1.750;-3.665;0.01;-0.01;0.00;-0.02;0.02;-0.18;-0.15;-0.17
1544;1;-0.550;1.850;-3.686;0.01;-0.01;0.00;-0.02;0.02;-0.28;-0.15;-0.18
1545;1;-0.550;1.950;-3.708;0.01;-0.01;0.00;-0.02;0.02;-0.36;-0.15;-0.20
1546;1;-0.650;0.050;-3.323;0.28;0.33;-0.28;2.17;-0.93;11.41;-0.33;-1.84
1547;1;-0.650;0.150;-3.344;0.29;0.25;-0.16;1.66;-0.86;9.71;-0.35;-0.84
1548;1;-0.650;0.250;-3.365;0.27;0.18;-0.08;1.02;-0.77;8.02;-0.71;-0.41
1549;1;-0.650;0.350;-3.386;0.23;0.13;-0.04;0.53;-0.63;6.55;-0.90;-0.17
1550;1;-0.650;0.450;-3.407;0.18;0.09;-0.01;0.23;-0.50;5.29;-0.97;-0.05
1551;1;-0.650;0.550;-3.428;0.13;0.06;0.00;0.07;-0.39;4.22;-0.96;-0.01
1552;1;-0.650;0.650;-3.449;0.09;0.04;0.00;0.00;-0.30;3.32;-0.91;-0.01
1553;1;-0.650;0.750;-3.470;0.06;0.02;0.00;-0.03;-0.22;2.60;-0.83;-0.03
1554;1;-0.650;0.850;-3.490;0.04;0.01;0.00;-0.03;-0.16;2.03;-0.74;-0.06
1555;1;-0.650;0.950;-3.511;0.03;0.00;0.00;-0.03;-0.11;1.59;-0.65;-0.09
1556;1;-0.650;1.050;-3.532;0.03;0.00;0.00;-0.04;-0.07;1.23;-0.55;-0.12
1557;1;-0.650;1.150;-3.553;0.03;-0.01;0.00;-0.04;-0.04;0.92;-0.46;-0.13
1558;1;-0.650;1.250;-3.574;0.02;-0.01;0.00;-0.04;-0.02;0.64;-0.37;-0.14
1559;1;-0.650;1.350;-3.595;0.02;-0.01;0.00;-0.03;-0.01;0.39;-0.30;-0.15
1560;1;-0.650;1.450;-3.616;0.02;-0.01;0.00;-0.02;0.00;0.17;-0.25;-0.15
1561;1;-0.650;1.550;-3.637;0.02;-0.01;0.00;-0.02;0.01;-0.01;-0.21;-0.16
1562;1;-0.650;1.650;-3.658;0.01;-0.01;0.00;-0.01;0.02;-0.15;-0.19;-0.16
1563;1;-0.650;1.750;-3.679;0.01;-0.01;0.00;-0.01;0.02;-0.27;-0.17;-0.17
1564;1;-0.650;1.850;-3.700;0.01;-0.01;0.00;-0.01;0.02;-0.35;-0.16;-0.18
1565;1;-0.650;1.950;-3.721;0.01;0.00;0.00;-0.01;0.02;-0.41;-0.16;-0.20
1566;1;-0.750;0.050;-3.348;0.18;0.22;-0.22;1.67;-0.77;10.06;-0.06;-1.74
1567;1;-0.750;0.150;-3.368;0.19;0.16;-0.13;1.24;-0.61;8.32;-0.15;-0.74
1568;1;-0.750;0.250;-3.388;0.17;0.11;-0.06;0.76;-0.51;6.70;-0.53;-0.32
1569;1;-0.750;0.350;-3.409;0.14;0.08;-0.03;0.41;-0.43;5.35;-0.74;-0.11
1570;1;-0.750;0.450;-3.429;0.11;0.05;-0.01;0.20;-0.36;4.24;-0.83;-0.01
1571;1;-0.750;0.550;-3.449;0.08;0.04;0.00;0.08;-0.29;3.33;-0.85;0.02
1572;1;-0.750;0.650;-3.470;0.06;0.02;0.00;0.03;-0.22;2.60;-0.84;0.02
1573;1;-0.750;0.750;-3.490;0.05;0.01;0.00;0.00;-0.17;2.04;-0.79;0.00
1574;1;-0.750;0.850;-3.510;0.04;0.01;0.00;-0.01;-0.12;1.60;-0.72;-0.04
1575;1;-0.750;0.950;-3.530;0.03;0.00;0.00;-0.02;-0.08;1.25;-0.64;-0.07
1576;1;-0.750;1.050;-3.551;0.03;0.00;0.00;-0.02;-0.05;0.95;-0.56;-0.09
1577;1;-0.750;1.150;-3.571;0.03;-0.01;0.00;-0.03;-0.03;0.67;-0.47;-0.11
1578;1;-0.750;1.250;-3.591;0.02;-0.01;0.00;-0.02;-0.02;0.42;-0.39;-0.12
1579;1;-0.750;1.350;-3.612;0.02;-0.01;0.00;-0.02;-0.01;0.20;-0.33;-0.13
1580;1;-0.750;1.450;-3.632;0.02;-0.01;0.00;-0.02;0.00;0.02;-0.28;-0.14
1581;1;-0.750;1.550;-3.652;0.02;-0.01;0.00;-0.02;0.01;-0.13;-0.24;-0.15
1582;1;-0.750;1.650;-3.673;0.02;-0.01;0.00;-0.02;0.01;-0.25;-0.21;-0.16
1583;1;-0.750;1.750;-3.693;0.01;-0.01;0.00;-0.01;0.02;-0.35;-0.19;-0.17
1584;1;-0.750;1.850;-3.713;0.01;-0.01;0.00;-0.01;0.02;-0.41;-0.18;-0.18
1585;1;-0.750;1.950;-3.734;0.01;0.00;0.00;-0.01;0.02;-0.46;-0.16;-0.20
1586;1;-0.850;0.050;-3.372;0.11;0.13;-0.16;1.28;-0.63;8.63;0.11;-1.59
1587;1;-0.850;0.150;-3.392;0.11;0.09;-0.09;0.90;-0.45;6.94;0.00;-0.63
1588;1;-0.850;0.250;-3.412;0.11;0.06;-0.05;0.54;-0.36;5.46;-0.37;-0.24
1589;1;-0.850;0.350;-3.431;0.09;0.04;-0.02;0.30;-0.30;4.28;-0.58;-0.05
1590;1;-0.850;0.450;-3.451;0.07;0.03;-0.01;0.16;-0.25;3.34;-0.69;0.04
1591;1;-0.850;0.550;-3.471;0.06;0.02;0.00;0.07;-0.21;2.60;-0.74;0.06
1592;1;-0.850;0.650;-3.490;0.04;0.01;0.00;0.03;-0.16;2.04;-0.75;0.06
1593;1;-0.850;0.750;-3.510;0.04;0.01;0.00;0.01;-0.12;1.61;-0.72;0.03
1594;1;-0.850;0.850;-3.530;0.03;0.00;0.00;0.00;-0.08;1.26;-0.68;0.00
1595;1;-0.850;0.950;-3.550;0.03;0.00;0.00;-0.01;-0.05;0.96;-0.61;-0.03
1596;1;-0.850;1.050;-3.569;0.03;-0.01;0.00;-0.01;-0.04;0.70;-0.54;-0.06
1597;1;-0.850;1.150;-3.589;0.03;-0.01;0.00;-0.02;-0.03;0.45;-0.47;-0.08
1598;1;-0.850;1.250;-3.609;0.02;-0.01;0.00;-0.02;-0.02;0.23;-0.40;-0.10
1599;1;-0.850;1.350;-3.628;0.02;-0.01;0.00;-0.02;-0.01;0.04;-0.35;-0.11
1600;1;-0.850;1.450;-3.648;0.02;-0.01;0.00;-0.02;0.00;-0.11;-0.30;-0.13
1601;1;-0.850;1.550;-3.668;0.02;-0.01;0.00;-0.02;0.01;-0.24;-0.26;-0.14
1602;1;-0.850;1.650;-3.687;0.02;-0.01;0.00;-0.01;0.01;-0.34;-0.23;-0.15
1603;1;-0.850;1.750;-3.707;0.01;0.00;0.00;-0.01;0.01;-0.41;-0.20;-0.16
1604;1;-0.850;1.850;-3.727;0.01;0.00;0.00;-0.01;0.01;-0.46;-0.18;-0.17
1605;1;-0.850;1.950;-3.746;0.01;0.00;0.00;0.00;0.01;-0.50;-0.17;-0.19
1606;1;-0.950;0.050;-3.397;0.06;0.07;-0.11;0.95;-0.49;7.21;0.19;-1.40
1607;1;-0.950;0.150;-3.416;0.07;0.05;-0.06;0.63;-0.33;5.63;0.09;-0.51
1608;1;-0.950;0.250;-3.435;0.07;0.03;-0.03;0.37;-0.25;4.35;-0.24;-0.16
1609;1;-0.950;0.350;-3.454;0.06;0.02;-0.02;0.21;-0.21;3.36;-0.44;0.00
1610;1;-0.950;0.450;-3.473;0.05;0.01;-0.01;0.11;-0.18;2.60;-0.55;0.08
1611;1;-0.950;0.550;-3.492;0.04;0.01;0.00;0.06;-0.14;2.03;-0.62;0.10
1612;1;-0.950;0.650;-3.511;0.03;0.00;0.00;0.03;-0.11;1.60;-0.65;0.09
1613;1;-0.950;0.750;-3.530;0.03;0.00;0.00;0.02;-0.08;1.26;-0.65;0.06
1614;1;-0.950;0.850;-3.550;0.03;0.00;0.00;0.01;-0.05;0.97;-0.62;0.03
1615;1;-0.950;0.950;-3.569;0.03;-0.01;0.00;0.00;-0.04;0.70;-0.57;0.00
1616;1;-0.950;1.050;-3.588;0.03;-0.01;0.00;-0.01;-0.03;0.46;-0.51;-0.03
1617;1;-0.950;1.150;-3.607;0.02;-0.01;0.00;-0.01;-0.02;0.25;-0.45;-0.05
1618;1;-0.950;1.250;-3.626;0.02;-0.01;0.00;-0.01;-0.01;0.06;-0.40;-0.07
1619;1;-0.950;1.350;-3.645;0.02;-0.01;0.00;-0.01;0.00;-0.09;-0.35;-0.09
1620;1;-0.950;1.450;-3.664;0.02;-0.01;0.00;-0.01;0.00;-0.22;-0.31;-0.11
1621;1;-0.950;1.550;-3.683;0.02;-0.01;0.00;-0.01;0.01;-0.32;-0.27;-0.12
1622;1;-0.950;1.650;-3.702;0.02;0.00;0.00;-0.01;0.01;-0.40;-0.24;-0.13
1623;1;-0.950;1.750;-3.721;0.01;0.00;0.00;-0.01;0.01;-0.46;-0.21;-0.15
1624;1;-0.950;1.850;-3.740;0.01;0.00;0.00;-0.01;0.01;-0.49;-0.19;-0.16
1625;1;-0.950;1.950;-3.759;0.01;0.00;0.00;0.00;0.01;-0.51;-0.17;-0.17
1626;1;-1.050;0.050;-3.422;0.03;0.03;-0.07;0.68;-0.36;5.85;0.16;-1.19
1627;1;-1.050;0.150;-3.440;0.04;0.02;-0.04;0.42;-0.23;4.46;0.13;-0.39
1628;1;-1.050;0.250;-3.459;0.04;0.01;-0.02;0.24;-0.18;3.40;-0.15;-0.10
1629;1;-1.050;0.350;-3.477;0.04;0.01;-0.01;0.14;-0.15;2.61;-0.33;0.05
1630;1;-1.050;0.450;-3.495;0.03;0.00;0.00;0.08;-0.12;2.01;-0.44;0.12
1631;1;-1.050;0.550;-3.514;0.03;0.00;0.00;0.05;-0.09;1.57;-0.51;0.13
1632;1;-1.050;0.650;-3.532;0.03;0.00;0.00;0.04;-0.07;1.24;-0.55;0.11
1633;1;-1.050;0.750;-3.551;0.03;0.00;0.00;0.02;-0.05;0.95;-0.56;0.09
1634;1;-1.050;0.850;-3.569;0.03;-0.01;0.00;0.01;-0.04;0.70;-0.54;0.06
1635;1;-1.050;0.950;-3.588;0.03;-0.01;0.00;0.00;-0.03;0.46;-0.51;0.03
1636;1;-1.050;1.050;-3.606;0.03;-0.01;0.00;0.00;-0.02;0.25;-0.47;0.00
1637;1;-1.050;1.150;-3.625;0.02;-0.01;0.00;0.00;-0.01;0.07;-0.43;-0.03
1638;1;-1.050;1.250;-3.643;0.02;-0.01;0.00;-0.01;-0.01;-0.08;-0.39;-0.05
1639;1;-1.050;1.350;-3.661;0.02;-0.01;0.00;-0.01;0.00;-0.21;-0.35;-0.07
1640;1;-1.050;1.450;-3.680;0.02;0.00;0.00;-0.01;0.00;-0.31;-0.31;-0.09
1641;1;-1.050;1.550;-3.698;0.02;0.00;0.00;0.00;0.00;-0.39;-0.28;-0.10
1642;1;-1.050;1.650;-3.717;0.02;0.00;0.00;0.00;0.01;-0.45;-0.25;-0.11
1643;1;-1.050;1.750;-3.735;0.01;0.00;0.00;0.00;0.01;-0.49;-0.22;-0.13
1644;1;-1.050;1.850;-3.754;0.01;0.00;0.00;0.00;0.01;-0.51;-0.20;-0.14
1645;1;-1.050;1.950;-3.772;0.01;0.00;0.00;0.00;0.01;-0.52;-0.18;-0.15
1646;1;-1.150;0.050;-3.446;0.02;0.00;-0.05;0.45;-0.25;4.63;0.05;-0.96
1647;1;-1.150;0.150;-3.464;0.02;0.00;-0.02;0.27;-0.14;3.48;0.10;-0.28
1648;1;-1.150;0.250;-3.482;0.02;0.00;-0.01;0.15;-0.12;2.64;-0.09;-0.04
1649;1;-1.150;0.350;-3.500;0.02;-0.01;-0.01;0.09;-0.10;2.01;-0.24;0.09
1650;1;-1.150;0.450;-3.518;0.02;-0.01;0.00;0.07;-0.07;1.55;-0.35;0.14
1651;1;-1.150;0.550;-3.535;0.02;-0.01;0.00;0.05;-0.05;1.20;-0.42;0.14
1652;1;-1.150;0.650;-3.553;0.03;-0.01;0.00;0.04;-0.04;0.93;-0.46;0.13
1653;1;-1.150;0.750;-3.571;0.03;-0.01;0.00;0.02;-0.03;0.68;-0.47;0.11
1654;1;-1.150;0.850;-3.589;0.03;-0.01;0.00;0.01;-0.03;0.45;-0.47;0.08
1655;1;-1.150;0.950;-3.607;0.02;-0.01;0.00;0.01;-0.02;0.25;-0.46;0.05
1656;1;-1.150;1.050;-3.625;0.02;-0.01;0.00;0.00;-0.01;0.07;-0.43;0.02
1657;1;-1.150;1.150;-3.642;0.02;-0.01;0.00;0.00;-0.01;-0.08;-0.40;0.00
1658;1;-1.150;1.250;-3.660;0.02;-0.01;0.00;0.00;0.00;-0.20;-0.37;-0.02
1659;1;-1.150;1.350;-3.678;0.02;0.00;0.00;0.00;0.00;-0.30;-0.34;-0.04
1660;1;-1.150;1.450;-3.696;0.02;0.00;0.00;0.00;0.00;-0.38;-0.31;-0.06
1661;1;-1.150;1.550;-3.714;0.02;0.00;0.00;0.00;0.00;-0.44;-0.28;-0.08
1662;1;-1.150;1.650;-3.731;0.01;0.00;0.00;0.00;0.01;-0.48;-0.25;-0.10
1663;1;-1.150;1.750;-3.749;0.01;0.00;0.00;0.00;0.01;-0.51;-0.23;-0.11
1664;1;-1.150;1.850;-3.767;0.01;0.00;0.00;0.00;0.01;-0.52;-0.21;-0.12
1665;1;-1.150;1.950;-3.785;0.01;0.00;0.00;0.00;0.01;-0.52;-0.19;-0.13
1666;1;-1.250;0.050;-3.471;0.00;-0.02;-0.03;0.28;-0.16;3.60;-0.09;-0.72
1667;1;-1.250;0.150;-3.488;0.01;-0.02;-0.02;0.18;-0.07;2.70;0.05;-0.18
1668;1;-1.250;0.250;-3.505;0.02;-0.01;-0.01;0.11;-0.07;2.01;-0.06;0.02
1669;1;-1.250;0.350;-3.523;0.02;-0.01;0.00;0.07;-0.06;1.51;-0.18;0.12
1670;1;-1.250;0.450;-3.540;0.02;-0.01;0.00;0.06;-0.03;1.16;-0.27;0.15
1671;1;-1.250;0.550;-3.557;0.02;-0.01;0.00;0.05;-0.02;0.89;-0.34;0.15
1672;1;-1.250;0.650;-3.574;0.02;-0.01;0.00;0.04;-0.02;0.64;-0.38;0.14
1673;1;-1.250;0.750;-3.591;0.02;-0.01;0.00;0.02;-0.02;0.43;-0.40;0.12
1674;1;-1.250;0.850;-3.609;0.02;-0.01;0.00;0.01;-0.02;0.23;-0.40;0.10
1675;1;-1.250;0.950;-3.626;0.02;-0.01;0.00;0.01;-0.01;0.06;-0.40;0.07
1676;1;-1.250;1.050;-3.643;0.02;-0.01;0.00;0.00;-0.01;-0.08;-0.39;0.05
1677;1;-1.250;1.150;-3.660;0.02;-0.01;0.00;0.00;0.00;-0.20;-0.37;0.02
1678;1;-1.250;1.250;-3.677;0.02;0.00;0.00;0.00;0.00;-0.30;-0.35;0.00
1679;1;-1.250;1.350;-3.695;0.02;0.00;0.00;0.00;0.00;-0.38;-0.32;-0.02
1680;1;-1.250;1.450;-3.712;0.02;0.00;0.00;0.00;0.00;-0.44;-0.30;-0.04
1681;1;-1.250;1.550;-3.729;0.02;0.00;0.00;0.00;0.00;-0.48;-0.27;-0.06
1682;1;-1.250;1.650;-3.746;0.01;0.00;0.00;0.00;0.00;-0.51;-0.25;-0.08
1683;1;-1.250;1.750;-3.763;0.01;0.00;0.00;0.00;0.00;-0.52;-0.23;-0.09
1684;1;-1.250;1.850;-3.780;0.01;0.00;0.00;0.00;0.00;-0.52;-0.21;-0.10
1685;1;-1.250;1.950;-3.798;0.01;0.00;0.00;0.00;0.00;-0.51;-0.19;-0.11
1686;1;-1.350;0.050;-3.496;0.00;-0.03;-0.02;0.15;-0.08;2.73;-0.24;-0.50
1687;1;-1.350;0.150;-3.512;0.01;-0.03;-0.01;0.13;-0.04;2.04;-0.01;-0.09
1688;1;-1.350;0.250;-3.529;0.01;-0.02;-0.01;0.10;-0.04;1.47;-0.06;0.06
1689;1;-1.350;0.350;-3.545;0.01;-0.02;0.00;0.06;-0.02;1.11;-0.14;0.13
1690;1;-1.350;0.450;-3.562;0.02;-0.01;0.00;0.05;0.00;0.84;-0.22;0.15
1691;1;-1.350;0.550;-3.579;0.02;-0.01;0.00;0.04;0.00;0.60;-0.27;0.15
1692;1;-1.350;0.650;-3.595;0.02;-0.01;0.00;0.03;-0.01;0.39;-0.30;0.15
1693;1;-1.350;0.750;-3.612;0.02;-0.01;0.00;0.02;-0.01;0.20;-0.33;0.13
1694;1;-1.350;0.850;-3.628;0.02;-0.01;0.00;0.01;-0.01;0.05;-0.35;0.11
1695;1;-1.350;0.950;-3.645;0.02;-0.01;0.00;0.01;0.00;-0.09;-0.35;0.09
1696;1;-1.350;1.050;-3.661;0.02;-0.01;0.00;0.01;0.00;-0.21;-0.35;0.07
1697;1;-1.350;1.150;-3.678;0.02;0.00;0.00;0.00;0.00;-0.30;-0.34;0.04
1698;1;-1.350;1.250;-3.695;0.02;0.00;0.00;0.00;0.00;-0.38;-0.32;0.02
1699;1;-1.350;1.350;-3.711;0.02;0.00;0.00;0.00;0.00;-0.44;-0.31;0.00
1700;1;-1.350;1.450;-3.728;0.02;0.00;0.00;0.00;0.00;-0.48;-0.29;-0.02
1701;1;-1.350;1.550;-3.744;0.01;0.00;0.00;0.00;0.00;-0.51;-0.27;-0.04
1702;1;-1.350;1.650;-3.761;0.01;0.00;0.00;0.00;0.00;-0.52;-0.25;-0.06
1703;1;-1.350;1.750;-3.777;0.01;0.00;0.00;0.00;0.00;-0.52;-0.23;-0.07
1704;1;-1.350;1.850;-3.794;0.01;0.00;0.00;0.00;0.00;-0.52;-0.21;-0.08
1705;1;-1.350;1.950;-3.810;0.01;0.00;0.00;0.00;0.00;-0.50;-0.19;-0.09
1706;1;-1.450;0.050;-3.520;0.00;-0.03;-0.01;0.07;-0.03;1.96;-0.35;-0.32
1707;1;-1.450;0.150;-3.536;0.00;-0.03;-0.01;0.07;-0.01;1.45;-0.07;-0.02
1708;1;-1.450;0.250;-3.552;0.01;-0.02;0.00;0.08;0.00;1.05;-0.10;0.07
1709;1;-1.450;0.350;-3.568;0.01;-0.02;0.00;0.07;0.02;0.78;-0.14;0.12
1710;1;-1.450;0.450;-3.584;0.01;-0.02;0.00;0.05;0.02;0.55;-0.18;0.14
1711;1;-1.450;0.550;-3.600;0.02;-0.01;0.00;0.03;0.01;0.35;-0.22;0.15
1712;1;-1.450;0.650;-3.616;0.02;-0.01;0.00;0.02;0.00;0.17;-0.25;0.15
1713;1;-1.450;0.750;-3.632;0.02;-0.01;0.00;0.02;0.00;0.02;-0.28;0.14
1714;1;-1.450;0.850;-3.648;0.02;-0.01;0.00;0.02;0.00;-0.11;-0.30;0.13
1715;1;-1.450;0.950;-3.664;0.02;-0.01;0.00;0.01;0.00;-0.22;-0.31;0.11
1716;1;-1.450;1.050;-3.680;0.02;0.00;0.00;0.00;0.00;-0.31;-0.31;0.09
1717;1;-1.450;1.150;-3.696;0.02;0.00;0.00;0.00;0.00;-0.39;-0.31;0.06
1718;1;-1.450;1.250;-3.712;0.02;0.00;0.00;0.00;0.00;-0.44;-0.30;0.04
1719;1;-1.450;1.350;-3.728;0.02;0.00;0.00;0.00;0.00;-0.48;-0.29;0.02
1720;1;-1.450;1.450;-3.744;0.01;0.00;0.00;0.00;0.00;-0.51;-0.27;0.00
1721;1;-1.450;1.550;-3.760;0.01;0.00;0.00;0.00;0.00;-0.52;-0.26;-0.02
1722;1;-1.450;1.650;-3.775;0.01;0.00;0.00;0.00;0.00;-0.52;-0.24;-0.04
1723;1;-1.450;1.750;-3.791;0.01;0.00;0.00;0.00;0.00;-0.52;-0.22;-0.05
1724;1;-1.450;1.850;-3.807;0.01;0.00;0.00;0.00;0.00;-0.50;-0.21;-0.06
1725;1;-1.450;1.950;-3.823;0.01;0.00;0.00;0.00;0.00;-0.48;-0.19;-0.08
1726;1;-1.550;0.050;-3.545;0.00;-0.03;-0.01;0.01;0.00;1.34;-0.43;-0.20
1727;1;-1.550;0.150;-3.560;0.00;-0.03;-0.01;0.01;0.02;1.00;-0.15;0.02
1728;1;-1.550;0.250;-3.576;0.01;-0.03;0.00;0.06;0.04;0.73;-0.16;0.07
1729;1;-1.550;0.350;-3.591;0.01;-0.02;0.00;0.07;0.03;0.51;-0.15;0.11
1730;1;-1.550;0.450;-3.606;0.01;-0.02;0.00;0.04;0.02;0.30;-0.16;0.14
1731;1;-1.550;0.550;-3.622;0.02;-0.01;0.00;0.02;0.01;0.13;-0.18;0.16
1732;1;-1.550;0.650;-3.637;0.02;-0.01;0.00;0.02;0.01;-0.01;-0.21;0.16
1733;1;-1.550;0.750;-3.652;0.02;-0.01;0.00;0.02;0.01;-0.13;-0.24;0.15
1734;1;-1.550;0.850;-3.668;0.02;-0.01;0.00;0.01;0.01;-0.24;-0.26;0.14
1735;1;-1.550;0.950;-3.683;0.02;-0.01;0.00;0.01;0.01;-0.32;-0.27;0.12
1736;1;-1.550;1.050;-3.698;0.02;0.00;0.00;0.00;0.00;-0.39;-0.28;0.10
1737;1;-1.550;1.150;-3.714;0.02;0.00;0.00;0.00;0.00;-0.44;-0.28;0.08
1738;1;-1.550;1.250;-3.729;0.02;0.00;0.00;0.00;0.00;-0.48;-0.28;0.06
1739;1;-1.550;1.350;-3.744;0.01;0.00;0.00;0.00;0.00;-0.51;-0.27;0.04
1740;1;-1.550;1.450;-3.760;0.01;0.00;0.00;0.00;0.00;-0.52;-0.26;0.02
1741;1;-1.550;1.550;-3.775;0.01;0.00;0.00;0.00;0.00;-0.52;-0.24;0.00
1742;1;-1.550;1.650;-3.790;0.01;0.00;0.00;0.00;0.00;-0.52;-0.23;-0.02
1743;1;-1.550;1.750;-3.805;0.01;0.00;0.00;0.00;0.00;-0.50;-0.22;-0.03
1744;1;-1.550;1.850;-3.821;0.01;0.00;0.00;0.00;0.00;-0.48;-0.20;-0.05
1745;1;-1.550;1.950;-3.836;0.01;0.00;0.00;0.00;0.00;-0.45;-0.19;-0.06
1746;1;-1.650;0.050;-3.570;0.00;-0.02;-0.01;-0.01;0.03;0.89;-0.48;-0.11
1747;1;-1.650;0.150;-3.585;0.00;-0.02;0.00;0.00;0.05;0.69;-0.22;0.05
1748;1;-1.650;0.250;-3.599;0.01;-0.02;0.00;0.03;0.06;0.48;-0.21;0.08
1749;1;-1.650;0.350;-3.614;0.01;-0.02;0.00;0.05;0.04;0.27;-0.17;0.12
1750;1;-1.650;0.450;-3.629;0.01;-0.01;0.00;0.03;0.02;0.09;-0.15;0.15
1751;1;-1.650;0.550;-3.643;0.01;-0.01;0.00;0.01;0.02;-0.05;-0.16;0.16
1752;1;-1.650;0.650;-3.658;0.01;-0.01;0.00;0.01;0.02;-0.15;-0.19;0.16
1753;1;-1.650;0.750;-3.673;0.02;-0.01;0.00;0.02;0.01;-0.25;-0.22;0.16
1754;1;-1.650;0.850;-3.687;0.02;-0.01;0.00;0.01;0.01;-0.34;-0.23;0.15
1755;1;-1.650;0.950;-3.702;0.02;0.00;0.00;0.01;0.01;-0.40;-0.24;0.13
1756;1;-1.650;1.050;-3.717;0.02;0.00;0.00;0.00;0.01;-0.45;-0.25;0.11
1757;1;-1.650;1.150;-3.731;0.02;0.00;0.00;0.00;0.00;-0.49;-0.25;0.10
1758;1;-1.650;1.250;-3.746;0.01;0.00;0.00;0.00;0.00;-0.51;-0.25;0.08
1759;1;-1.650;1.350;-3.761;0.01;0.00;0.00;0.00;0.00;-0.52;-0.25;0.06
1760;1;-1.650;1.450;-3.775;0.01;0.00;0.00;0.00;0.00;-0.52;-0.24;0.04
1761;1;-1.650;1.550;-3.790;0.01;0.00;0.00;0.00;0.00;-0.52;-0.23;0.02
1762;1;-1.650;1.650;-3.805;0.01;0.00;0.00;0.00;0.00;-0.50;-0.22;0.00
1763;1;-1.650;1.750;-3.820;0.01;0.00;0.00;0.00;0.00;-0.48;-0.21;-0.02
1764;1;-1.650;1.850;-3.834;0.01;0.00;0.00;0.00;0.00;-0.46;-0.20;-0.03
1765;1;-1.650;1.950;-3.849;0.01;0.01;0.00;0.00;0.00;-0.43;-0.19;-0.04
1766;1;-1.750;0.050;-3.595;0.00;-0.02;-0.01;-0.01;0.04;0.58;-0.50;-0.02
1767;1;-1.750;0.150;-3.609;0.00;-0.02;0.00;0.01;0.06;0.46;-0.25;0.09
1768;1;-1.750;0.250;-3.623;0.01;-0.02;0.00;0.01;0.06;0.27;-0.22;0.12
1769;1;-1.750;0.350;-3.637;0.01;-0.02;0.00;0.02;0.04;0.08;-0.18;0.15
1770;1;-1.750;0.450;-3.651;0.01;-0.01;0.00;0.02;0.02;-0.07;-0.16;0.17
1771;1;-1.750;0.550;-3.665;0.01;-0.01;0.00;0.02;0.02;-0.18;-0.15;0.17
1772;1;-1.750;0.650;-3.679;0.01;-0.01;0.00;0.01;0.02;-0.27;-0.17;0.17
1773;1;-1.750;0.750;-3.693;0.01;-0.01;0.00;0.01;0.02;-0.35;-0.19;0.17
1774;1;-1.750;0.850;-3.707;0.02;-0.01;0.00;0.01;0.01;-0.41;-0.21;0.16
1775;1;-1.750;0.950;-3.721;0.01;0.00;0.00;0.01;0.01;-0.46;-0.21;0.15
1776;1;-1.750;1.050;-3.735;0.01;0.00;0.00;0.00;0.01;-0.49;-0.22;0.13
1777;1;-1.750;1.150;-3.749;0.01;0.00;0.00;0.00;0.01;-0.51;-0.23;0.11
1778;1;-1.750;1.250;-3.763;0.01;0.00;0.00;0.00;0.00;-0.52;-0.23;0.09
1779;1;-1.750;1.350;-3.777;0.01;0.00;0.00;0.00;0.00;-0.52;-0.23;0.07
1780;1;-1.750;1.450;-3.791;0.01;0.00;0.00;0.00;0.00;-0.52;-0.22;0.05
1781;1;-1.750;1.550;-3.805;0.01;0.00;0.00;0.00;0.00;-0.50;-0.22;0.03
1782;1;-1.750;1.650;-3.820;0.01;0.00;0.00;0.00;0.00;-0.48;-0.21;0.01
1783;1;-1.750;1.750;-3.834;0.01;0.00;0.00;0.00;0.00;-0.46;-0.20;0.00
1784;1;-1.750;1.850;-3.848;0.01;0.01;0.00;0.00;0.00;-0.43;-0.19;-0.01
1785;1;-1.750;1.950;-3.862;0.01;0.01;0.00;0.00;0.00;-0.40;-0.18;-0.02
1786;1;-1.850;0.050;-3.619;0.00;-0.02;-0.01;-0.01;0.04;0.33;-0.48;0.05
