Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
5769;1;8.350;7.150;-3.431;-0.16;0.01;-0.07;-0.61;-0.36;-6.02;-25.25;-5.79
5770;1;8.350;7.050;-3.454;-0.10;0.02;-0.06;-0.50;-0.25;-5.13;-23.75;-5.62
5771;1;8.350;6.950;-3.477;-0.06;0.03;-0.06;-0.41;-0.19;-4.38;-22.45;-5.36
5772;1;8.350;6.850;-3.500;-0.03;0.03;-0.05;-0.33;-0.11;-3.76;-21.20;-5.12
5773;1;8.350;6.750;-3.523;-0.02;0.03;-0.04;-0.27;-0.03;-3.22;-20.12;-4.84
5774;1;8.350;6.650;-3.545;0.00;0.03;-0.04;-0.24;0.02;-2.77;-19.11;-4.55
5775;1;8.350;6.550;-3.568;0.01;0.03;-0.04;-0.23;0.05;-2.36;-18.10;-4.25
5776;1;8.350;6.450;-3.591;0.01;0.03;-0.03;-0.21;0.07;-2.03;-17.06;-3.96
5777;1;8.350;6.350;-3.614;0.02;0.02;-0.03;-0.20;0.08;-1.76;-16.04;-3.62
5778;1;8.350;6.250;-3.637;0.03;0.02;-0.03;-0.20;0.09;-1.55;-15.02;-3.27
5779;1;8.350;6.150;-3.660;0.03;0.01;-0.02;-0.20;0.10;-1.38;-14.03;-2.88
5780;1;8.350;6.050;-3.682;0.04;0.01;-0.02;-0.19;0.12;-1.25;-13.07;-2.48
5781;1;8.450;7.950;-3.274;-1.08;-0.91;0.22;5.78;-2.46;-31.75;-43.83;19.06
5782;1;8.450;7.850;-3.296;-1.23;-0.61;0.12;3.64;-2.68;-23.77;-41.95;13.15
5783;1;8.450;7.750;-3.318;-1.13;-0.38;0.08;1.80;-2.26;-17.35;-39.11;7.54
5784;1;8.450;7.650;-3.340;-0.91;-0.22;0.04;0.62;-1.70;-12.74;-35.79;3.08
5785;1;8.450;7.550;-3.362;-0.67;-0.12;0.01;-0.01;-1.21;-9.57;-32.59;0.00
5786;1;8.450;7.450;-3.385;-0.47;-0.05;-0.02;-0.31;-0.85;-7.36;-29.82;-1.93
5787;1;8.450;7.350;-3.407;-0.32;-0.01;-0.04;-0.40;-0.59;-5.84;-27.51;-3.03
5788;1;8.450;7.250;-3.429;-0.21;0.01;-0.04;-0.40;-0.41;-4.77;-25.60;-3.61
5789;1;8.450;7.150;-3.451;-0.14;0.02;-0.04;-0.36;-0.28;-4.00;-24.04;-3.86
5790;1;8.450;7.050;-3.473;-0.09;0.03;-0.04;-0.32;-0.20;-3.39;-22.71;-3.92
5791;1;8.450;6.950;-3.495;-0.06;0.03;-0.04;-0.27;-0.11;-2.93;-21.48;-3.90
5792;1;8.450;6.850;-3.518;-0.04;0.03;-0.04;-0.22;-0.02;-2.52;-20.45;-3.80
5793;1;8.450;6.750;-3.540;-0.03;0.03;-0.03;-0.21;0.03;-2.16;-19.50;-3.66
5794;1;8.450;6.650;-3.562;-0.02;0.03;-0.03;-0.21;0.06;-1.82;-18.60;-3.48
5795;1;8.450;6.550;-3.584;-0.01;0.02;-0.03;-0.21;0.09;-1.53;-17.74;-3.26
5796;1;8.450;6.450;-3.606;0.00;0.02;-0.03;-0.20;0.09;-1.28;-16.85;-3.01
5797;1;8.450;6.350;-3.629;0.00;0.01;-0.03;-0.20;0.10;-1.06;-15.96;-2.74
5798;1;8.450;6.250;-3.651;0.01;0.01;-0.02;-0.21;0.10;-0.89;-15.05;-2.43
5799;1;8.450;6.150;-3.673;0.02;0.00;-0.02;-0.20;0.11;-0.77;-14.15;-2.09
5800;1;8.450;6.050;-3.695;0.02;-0.01;-0.02;-0.20;0.12;-0.66;-13.25;-1.73
5801;1;8.550;7.950;-3.298;-0.65;-0.61;0.31;4.33;-1.59;-27.53;-39.69;18.83
5802;1;8.550;7.850;-3.320;-0.76;-0.40;0.20;2.97;-1.68;-20.45;-37.44;13.47
5803;1;8.550;7.750;-3.341;-0.73;-0.24;0.12;1.72;-1.45;-14.62;-34.99;8.67
5804;1;8.550;7.650;-3.363;-0.62;-0.13;0.07;0.83;-1.14;-10.32;-32.44;4.79
5805;1;8.550;7.550;-3.385;-0.47;-0.05;0.03;0.29;-0.85;-7.34;-29.99;1.96
5806;1;8.550;7.450;-3.406;-0.34;-0.01;0.00;-0.01;-0.63;-5.34;-27.76;0.02
5807;1;8.550;7.350;-3.428;-0.24;0.01;-0.01;-0.14;-0.45;-4.05;-25.86;-1.20
5808;1;8.550;7.250;-3.449;-0.17;0.02;-0.02;-0.19;-0.31;-3.21;-24.26;-1.95
5809;1;8.550;7.150;-3.471;-0.12;0.03;-0.02;-0.20;-0.22;-2.64;-22.90;-2.37
5810;1;8.550;7.050;-3.492;-0.08;0.03;-0.03;-0.19;-0.11;-2.27;-21.66;-2.63
5811;1;8.550;6.950;-3.514;-0.06;0.03;-0.03;-0.17;-0.02;-1.94;-20.66;-2.74
5812;1;8.550;6.850;-3.535;-0.05;0.03;-0.03;-0.17;0.04;-1.65;-19.76;-2.77
5813;1;8.550;6.750;-3.557;-0.04;0.02;-0.03;-0.17;0.07;-1.36;-18.92;-2.72
5814;1;8.550;6.650;-3.579;-0.03;0.02;-0.03;-0.18;0.09;-1.08;-18.12;-2.61
5815;1;8.550;6.550;-3.600;-0.03;0.01;-0.03;-0.19;0.10;-0.84;-17.34;-2.43
5816;1;8.550;6.450;-3.622;-0.02;0.01;-0.03;-0.19;0.11;-0.63;-16.57;-2.21
5817;1;8.550;6.350;-3.643;-0.01;0.00;-0.02;-0.20;0.11;-0.44;-15.77;-1.97
5818;1;8.550;6.250;-3.665;-0.01;0.00;-0.02;-0.20;0.11;-0.31;-14.96;-1.68
5819;1;8.550;6.150;-3.686;0.00;-0.01;-0.02;-0.20;0.12;-0.21;-14.15;-1.38
5820;1;8.550;6.050;-3.708;0.01;-0.02;-0.01;-0.20;0.13;-0.12;-13.34;-1.05
5821;1;8.650;7.950;-3.323;-0.37;-0.41;0.34;3.36;-1.14;-24.06;-36.56;18.24
5822;1;8.650;7.850;-3.344;-0.46;-0.26;0.22;2.41;-1.13;-17.63;-34.15;13.25
5823;1;8.650;7.750;-3.365;-0.46;-0.14;0.14;1.50;-0.96;-12.37;-31.89;9.01
5824;1;8.650;7.650;-3.386;-0.40;-0.06;0.08;0.83;-0.77;-8.48;-29.78;5.62
5825;1;8.650;7.550;-3.407;-0.32;-0.02;0.04;0.39;-0.60;-5.81;-27.82;3.09
5826;1;8.650;7.450;-3.428;-0.24;0.01;0.02;0.13;-0.45;-4.04;-26.01;1.26
5827;1;8.650;7.350;-3.449;-0.18;0.02;0.00;0.00;-0.33;-2.94;-24.45;0.03
5828;1;8.650;7.250;-3.470;-0.14;0.03;-0.01;-0.07;-0.24;-2.25;-23.09;-0.78
5829;1;8.650;7.150;-3.490;-0.10;0.03;-0.01;-0.10;-0.12;-1.85;-21.83;-1.32
5830;1;8.650;7.050;-3.511;-0.08;0.03;-0.02;-0.11;-0.02;-1.53;-20.83;-1.65
5831;1;8.650;6.950;-3.532;-0.07;0.02;-0.02;-0.12;0.04;-1.26;-19.92;-1.86
5832;1;8.650;6.850;-3.553;-0.06;0.02;-0.02;-0.13;0.08;-0.98;-19.11;-1.95
5833;1;8.650;6.750;-3.574;-0.05;0.01;-0.02;-0.14;0.10;-0.71;-18.35;-1.96
5834;1;8.650;6.650;-3.595;-0.05;0.01;-0.02;-0.16;0.11;-0.46;-17.64;-1.88
5835;1;8.650;6.550;-3.616;-0.04;0.00;-0.02;-0.17;0.11;-0.24;-16.95;-1.74
5836;1;8.650;6.450;-3.637;-0.03;0.00;-0.02;-0.18;0.12;-0.06;-16.26;-1.55
5837;1;8.650;6.350;-3.658;-0.03;-0.01;-0.02;-0.19;0.12;0.10;-15.56;-1.32
5838;1;8.650;6.250;-3.679;-0.02;-0.02;-0.02;-0.19;0.12;0.20;-14.84;-1.06
5839;1;8.650;6.150;-3.700;-0.01;-0.02;-0.01;-0.19;0.13;0.29;-14.11;-0.77
5840;1;8.650;6.050;-3.721;-0.01;-0.03;-0.01;-0.19;0.13;0.37;-13.38;-0.46
5841;1;8.750;7.950;-3.348;-0.19;-0.28;0.32;2.68;-0.88;-21.09;-34.01;17.37
5842;1;8.750;7.850;-3.368;-0.27;-0.16;0.21;1.95;-0.81;-15.21;-31.58;12.69
5843;1;8.750;7.750;-3.388;-0.28;-0.08;0.13;1.26;-0.66;-10.51;-29.51;8.89
5844;1;8.750;7.650;-3.409;-0.26;-0.02;0.08;0.74;-0.53;-7.07;-27.67;5.92
5845;1;8.750;7.550;-3.429;-0.22;0.01;0.05;0.40;-0.42;-4.74;-26.04;3.69
5846;1;8.750;7.450;-3.449;-0.17;0.02;0.03;0.19;-0.31;-3.20;-24.53;2.02
5847;1;8.750;7.350;-3.470;-0.14;0.03;0.01;0.07;-0.24;-2.25;-23.22;0.84
5848;1;8.750;7.250;-3.490;-0.11;0.03;0.00;0.00;-0.13;-1.72;-22.00;0.03
5849;1;8.750;7.150;-3.510;-0.09;0.03;0.00;-0.04;-0.03;-1.32;-20.98;-0.55
5850;1;8.750;7.050;-3.530;-0.08;0.02;-0.01;-0.06;0.04;-1.02;-20.07;-0.93
5851;1;8.750;6.950;-3.551;-0.07;0.02;-0.01;-0.08;0.08;-0.72;-19.25;-1.18
5852;1;8.750;6.850;-3.571;-0.07;0.01;-0.01;-0.10;0.10;-0.44;-18.51;-1.30
5853;1;8.750;6.750;-3.591;-0.07;0.00;-0.02;-0.12;0.11;-0.16;-17.83;-1.34
5854;1;8.750;6.650;-3.612;-0.06;0.00;-0.02;-0.14;0.12;0.08;-17.17;-1.30
5855;1;8.750;6.550;-3.632;-0.05;-0.01;-0.02;-0.15;0.12;0.28;-16.56;-1.18
5856;1;8.750;6.450;-3.652;-0.05;-0.01;-0.02;-0.17;0.12;0.44;-15.96;-1.00
5857;1;8.750;6.350;-3.673;-0.04;-0.02;-0.02;-0.17;0.13;0.57;-15.33;-0.79
5858;1;8.750;6.250;-3.693;-0.04;-0.03;-0.01;-0.18;0.13;0.67;-14.71;-0.55
5859;1;8.750;6.150;-3.713;-0.03;-0.04;-0.01;-0.18;0.13;0.75;-14.06;-0.27
5860;1;8.750;6.050;-3.734;-0.02;-0.04;-0.01;-0.19;0.13;0.84;-13.39;0.03
5861;1;8.850;7.950;-3.372;-0.08;-0.18;0.27;2.16;-0.70;-18.49;-31.76;16.30
5862;1;8.850;7.850;-3.392;-0.15;-0.10;0.18;1.56;-0.61;-13.11;-29.45;11.93
5863;1;8.850;7.750;-3.412;-0.17;-0.04;0.12;1.02;-0.47;-8.95;-27.57;8.54
5864;1;8.850;7.650;-3.431;-0.16;0.00;0.08;0.62;-0.37;-5.98;-25.96;5.93
5865;1;8.850;7.550;-3.451;-0.14;0.02;0.05;0.36;-0.29;-3.98;-24.57;3.97
5866;1;8.850;7.450;-3.471;-0.12;0.03;0.03;0.20;-0.22;-2.64;-23.28;2.46
5867;1;8.850;7.350;-3.490;-0.10;0.03;0.02;0.10;-0.12;-1.86;-22.07;1.39
5868;1;8.850;7.250;-3.510;-0.09;0.02;0.01;0.03;-0.03;-1.33;-21.09;0.60
5869;1;8.850;7.150;-3.530;-0.08;0.02;0.00;-0.01;0.04;-0.94;-20.18;0.02
5870;1;8.850;7.050;-3.550;-0.08;0.01;0.00;-0.03;0.08;-0.59;-19.37;-0.38
5871;1;8.850;6.950;-3.569;-0.08;0.01;-0.01;-0.06;0.10;-0.27;-18.64;-0.66
5872;1;8.850;6.850;-3.589;-0.08;0.00;-0.01;-0.08;0.11;0.03;-17.97;-0.81
5873;1;8.850;6.750;-3.609;-0.07;0.00;-0.01;-0.10;0.12;0.30;-17.34;-0.87
5874;1;8.850;6.650;-3.628;-0.07;-0.01;-0.01;-0.12;0.12;0.54;-16.75;-0.84
5875;1;8.850;6.550;-3.648;-0.07;-0.02;-0.01;-0.13;0.13;0.73;-16.20;-0.74
5876;1;8.850;6.450;-3.668;-0.06;-0.03;-0.01;-0.15;0.13;0.87;-15.66;-0.58
5877;1;8.850;6.350;-3.687;-0.06;-0.03;-0.01;-0.16;0.13;0.99;-15.11;-0.38
5878;1;8.850;6.250;-3.707;-0.05;-0.04;-0.01;-0.17;0.14;1.10;-14.56;-0.13
5879;1;8.850;6.150;-3.727;-0.04;-0.05;-0.01;-0.17;0.14;1.19;-13.98;0.14
5880;1;8.850;6.050;-3.746;-0.04;-0.06;-0.01;-0.18;0.14;1.29;-13.38;0.44
5881;1;8.950;7.950;-3.397;-0.01;-0.11;0.22;1.74;-0.57;-16.14;-29.66;15.10
5882;1;8.950;7.850;-3.416;-0.07;-0.05;0.15;1.24;-0.47;-11.27;-27.57;11.08
5883;1;8.950;7.750;-3.435;-0.09;-0.01;0.10;0.81;-0.34;-7.65;-25.93;8.06
5884;1;8.950;7.650;-3.454;-0.10;0.01;0.07;0.51;-0.26;-5.11;-24.54;5.78
5885;1;8.950;7.550;-3.473;-0.10;0.02;0.05;0.32;-0.21;-3.39;-23.32;4.04
5886;1;8.950;7.450;-3.492;-0.09;0.03;0.03;0.19;-0.12;-2.28;-22.12;2.72
5887;1;8.950;7.350;-3.511;-0.08;0.02;0.02;0.10;-0.02;-1.55;-21.15;1.72
5888;1;8.950;7.250;-3.530;-0.08;0.02;0.01;0.05;0.03;-1.04;-20.28;0.98
5889;1;8.950;7.150;-3.550;-0.08;0.01;0.01;0.02;0.08;-0.60;-19.47;0.42
5890;1;8.950;7.050;-3.569;-0.08;0.01;0.00;-0.01;0.10;-0.22;-18.74;0.01
5891;1;8.950;6.950;-3.588;-0.08;0.00;0.00;-0.03;0.11;0.13;-18.08;-0.27
5892;1;8.950;6.850;-3.607;-0.08;-0.01;0.00;-0.05;0.12;0.44;-17.47;-0.44
5893;1;8.950;6.750;-3.626;-0.08;-0.01;-0.01;-0.07;0.13;0.71;-16.90;-0.51
5894;1;8.950;6.650;-3.645;-0.08;-0.02;-0.01;-0.09;0.13;0.94;-16.37;-0.50
5895;1;8.950;6.550;-3.664;-0.08;-0.03;-0.01;-0.11;0.13;1.11;-15.87;-0.41
5896;1;8.950;6.450;-3.683;-0.07;-0.04;-0.01;-0.13;0.14;1.25;-15.39;-0.26
5897;1;8.950;6.350;-3.702;-0.07;-0.04;-0.01;-0.14;0.14;1.38;-14.90;-0.06
5898;1;8.950;6.250;-3.721;-0.06;-0.05;-0.01;-0.15;0.14;1.50;-14.42;0.18
5899;1;8.950;6.150;-3.740;-0.06;-0.06;-0.01;-0.16;0.14;1.61;-13.91;0.45
5900;1;8.950;6.050;-3.759;-0.05;-0.07;-0.01;-0.17;0.14;1.71;-13.37;0.75
5901;1;9.050;7.950;-3.422;0.03;-0.06;0.17;1.39;-0.44;-13.99;-27.60;13.84
5902;1;9.050;7.850;-3.440;-0.02;-0.02;0.12;0.97;-0.35;-9.65;-25.85;10.21
5903;1;9.050;7.750;-3.459;-0.05;0.01;0.09;0.63;-0.25;-6.55;-24.48;7.56
5904;1;9.050;7.650;-3.477;-0.06;0.02;0.06;0.42;-0.19;-4.39;-23.29;5.54
5905;1;9.050;7.550;-3.495;-0.06;0.02;0.04;0.27;-0.11;-2.95;-22.16;4.03
5906;1;9.050;7.450;-3.514;-0.07;0.02;0.03;0.16;-0.02;-1.98;-21.19;2.84
5907;1;9.050;7.350;-3.532;-0.07;0.02;0.02;0.11;0.03;-1.30;-20.33;1.93
5908;1;9.050;7.250;-3.551;-0.08;0.01;0.02;0.07;0.07;-0.76;-19.53;1.22
5909;1;9.050;7.150;-3.569;-0.08;0.01;0.01;0.04;0.10;-0.30;-18.82;0.68
5910;1;9.050;7.050;-3.588;-0.08;0.00;0.01;0.02;0.11;0.11;-18.16;0.27
5911;1;9.050;6.950;-3.606;-0.09;-0.01;0.00;0.00;0.12;0.47;-17.55;-0.01
5912;1;9.050;6.850;-3.625;-0.09;-0.02;0.00;-0.03;0.13;0.78;-17.00;-0.18
5913;1;9.050;6.750;-3.643;-0.09;-0.02;0.00;-0.05;0.13;1.05;-16.49;-0.26
5914;1;9.050;6.650;-3.661;-0.09;-0.03;-0.01;-0.07;0.13;1.27;-16.02;-0.26
5915;1;9.050;6.550;-3.680;-0.08;-0.04;-0.01;-0.09;0.14;1.44;-15.57;-0.18
5916;1;9.050;6.450;-3.698;-0.08;-0.05;-0.01;-0.11;0.14;1.60;-15.14;-0.04
5917;1;9.050;6.350;-3.717;-0.08;-0.06;-0.01;-0.12;0.15;1.75;-14.72;0.16
5918;1;9.050;6.250;-3.735;-0.08;-0.06;-0.01;-0.14;0.14;1.88;-14.29;0.40
5919;1;9.050;6.150;-3.754;-0.07;-0.07;-0.01;-0.15;0.14;2.00;-13.84;0.68
5920;1;9.050;6.050;-3.772;-0.07;-0.08;0.00;-0.16;0.14;2.12;-13.36;0.97
5921;1;9.150;7.950;-3.446;0.06;-0.02;0.13;1.09;-0.32;-12.00;-25.55;12.54
5922;1;9.150;7.850;-3.464;0.01;0.00;0.09;0.75;-0.24;-8.22;-24.26;9.38
5923;1;9.150;7.750;-3.482;-0.02;0.02;0.07;0.52;-0.19;-5.59;-23.13;7.04
5924;1;9.150;7.650;-3.500;-0.03;0.02;0.05;0.34;-0.11;-3.79;-22.09;5.31
5925;1;9.150;7.550;-3.518;-0.04;0.02;0.04;0.22;-0.03;-2.57;-21.19;3.94
5926;1;9.150;7.450;-3.535;-0.05;0.02;0.03;0.16;0.03;-1.71;-20.36;2.87
5927;1;9.150;7.350;-3.553;-0.06;0.01;0.02;0.12;0.07;-1.05;-19.57;2.02
5928;1;9.150;7.250;-3.571;-0.07;0.01;0.02;0.09;0.10;-0.50;-18.86;1.35
5929;1;9.150;7.150;-3.589;-0.08;0.00;0.01;0.07;0.11;-0.02;-18.22;0.82
5930;1;9.150;7.050;-3.607;-0.08;-0.01;0.01;0.04;0.12;0.40;-17.62;0.42
5931;1;9.150;6.950;-3.625;-0.09;-0.02;0.01;0.02;0.13;0.76;-17.07;0.14
5932;1;9.150;6.850;-3.642;-0.09;-0.02;0.00;0.00;0.13;1.07;-16.60;-0.03
5933;1;9.150;6.750;-3.660;-0.09;-0.03;0.00;-0.02;0.13;1.33;-16.12;-0.12
5934;1;9.150;6.650;-3.678;-0.09;-0.04;0.00;-0.05;0.14;1.55;-15.69;-0.12
5935;1;9.150;6.550;-3.696;-0.09;-0.05;0.00;-0.07;0.15;1.74;-15.30;-0.04
5936;1;9.150;6.450;-3.714;-0.09;-0.06;0.00;-0.08;0.15;1.92;-14.93;0.10
5937;1;9.150;6.350;-3.731;-0.09;-0.07;-0.01;-0.10;0.15;2.08;-14.56;0.29
5938;1;9.150;6.250;-3.749;-0.09;-0.08;-0.01;-0.12;0.15;2.23;-14.18;0.53
5939;1;9.150;6.150;-3.767;-0.08;-0.08;0.00;-0.13;0.14;2.37;-13.78;0.81
5940;1;9.150;6.050;-3.785;-0.08;-0.09;0.00;-0.14;0.14;2.51;-13.36;1.11
5941;1;9.250;7.950;-3.471;0.07;0.01;0.10;0.85;-0.23;-10.15;-23.45;11.28
5942;1;9.250;7.850;-3.488;0.03;0.02;0.08;0.60;-0.15;-6.98;-22.75;8.61
5943;1;9.250;7.750;-3.505;0.00;0.02;0.06;0.41;-0.10;-4.78;-21.81;6.59
5944;1;9.250;7.650;-3.523;-0.02;0.02;0.05;0.27;-0.03;-3.29;-21.04;5.04
5945;1;9.250;7.550;-3.540;-0.03;0.02;0.04;0.21;0.02;-2.23;-20.28;3.82
5946;1;9.250;7.450;-3.557;-0.04;0.02;0.03;0.17;0.06;-1.44;-19.56;2.83
5947;1;9.250;7.350;-3.574;-0.06;0.01;0.03;0.14;0.09;-0.80;-18.87;2.03
5948;1;9.250;7.250;-3.591;-0.07;0.00;0.02;0.11;0.11;-0.25;-18.23;1.38
5949;1;9.250;7.150;-3.609;-0.08;-0.01;0.02;0.09;0.12;0.23;-17.65;0.87
5950;1;9.250;7.050;-3.626;-0.08;-0.02;0.01;0.07;0.12;0.64;-17.11;0.48
5951;1;9.250;6.950;-3.643;-0.09;-0.02;0.01;0.04;0.13;1.00;-16.62;0.21
5952;1;9.250;6.850;-3.660;-0.09;-0.03;0.01;0.02;0.13;1.30;-16.18;0.03
5953;1;9.250;6.750;-3.677;-0.10;-0.04;0.00;0.00;0.14;1.57;-15.77;-0.06
5954;1;9.250;6.650;-3.695;-0.10;-0.05;0.00;-0.02;0.15;1.80;-15.40;-0.06
5955;1;9.250;6.550;-3.712;-0.10;-0.06;0.00;-0.04;0.15;2.02;-15.06;0.01
5956;1;9.250;6.450;-3.729;-0.10;-0.07;0.00;-0.06;0.15;2.22;-14.73;0.15
5957;1;9.250;6.350;-3.746;-0.10;-0.08;0.00;-0.08;0.15;2.40;-14.41;0.34
5958;1;9.250;6.250;-3.763;-0.10;-0.09;0.00;-0.10;0.15;2.56;-14.08;0.58
5959;1;9.250;6.150;-3.780;-0.09;-0.10;0.00;-0.11;0.15;2.72;-13.73;0.86
5960;1;9.250;6.050;-3.798;-0.09;-0.10;0.00;-0.13;0.14;2.88;-13.36;1.17
5961;1;9.350;7.950;-3.496;0.08;0.02;0.07;0.62;-0.17;-8.50;-21.31;10.13
5962;1;9.350;7.850;-3.512;0.04;0.03;0.06;0.42;-0.11;-5.95;-21.19;7.93
5963;1;9.350;7.750;-3.529;0.01;0.03;0.05;0.31;-0.04;-4.12;-20.61;6.10
5964;1;9.350;7.650;-3.545;0.00;0.02;0.04;0.25;0.02;-2.86;-20.05;4.76
5965;1;9.350;7.550;-3.562;-0.02;0.02;0.04;0.21;0.05;-1.93;-19.42;3.64
5966;1;9.350;7.450;-3.579;-0.04;0.01;0.03;0.18;0.08;-1.19;-18.80;2.72
5967;1;9.350;7.350;-3.595;-0.05;0.00;0.03;0.15;0.10;-0.57;-18.20;1.96
5968;1;9.350;7.250;-3.612;-0.06;-0.01;0.02;0.13;0.11;-0.03;-17.62;1.34
5969;1;9.350;7.150;-3.628;-0.07;-0.01;0.02;0.11;0.12;0.43;-17.10;0.84
5970;1;9.350;7.050;-3.645;-0.08;-0.02;0.01;0.09;0.12;0.84;-16.62;0.46
5971;1;9.350;6.950;-3.661;-0.09;-0.03;0.01;0.06;0.13;1.19;-16.19;0.19
5972;1;9.350;6.850;-3.678;-0.09;-0.04;0.01;0.04;0.14;1.49;-15.80;0.01
5973;1;9.350;6.750;-3.695;-0.10;-0.05;0.01;0.02;0.15;1.77;-15.45;-0.07
5974;1;9.350;6.650;-3.711;-0.10;-0.06;0.00;0.00;0.15;2.03;-15.13;-0.08
5975;1;9.350;6.550;-3.728;-0.10;-0.07;0.00;-0.02;0.15;2.27;-14.83;-0.01
5976;1;9.350;6.450;-3.744;-0.11;-0.08;0.00;-0.04;0.15;2.49;-14.55;0.12
5977;1;9.350;6.350;-3.761;-0.11;-0.09;0.00;-0.06;0.15;2.69;-14.27;0.31
5978;1;9.350;6.250;-3.777;-0.11;-0.10;0.00;-0.08;0.15;2.87;-13.99;0.56
5979;1;9.350;6.150;-3.794;-0.10;-0.11;0.00;-0.10;0.15;3.05;-13.69;0.84
5980;1;9.350;6.050;-3.810;-0.10;-0.12;0.00;-0.11;0.14;3.24;-13.37;1.15
5981;1;9.450;7.950;-3.520;0.08;0.03;0.05;0.42;-0.10;-7.12;-19.32;9.14
5982;1;9.450;7.850;-3.536;0.05;0.03;0.05;0.32;-0.08;-5.07;-19.60;7.25
5983;1;9.450;7.750;-3.552;0.02;0.03;0.04;0.27;0.00;-3.53;-19.41;5.68
5984;1;9.450;7.650;-3.568;0.01;0.02;0.04;0.23;0.04;-2.49;-19.06;4.47
5985;1;9.450;7.550;-3.584;-0.01;0.02;0.03;0.21;0.08;-1.67;-18.57;3.43
5986;1;9.450;7.450;-3.600;-0.03;0.01;0.03;0.19;0.09;-0.98;-18.06;2.55
5987;1;9.450;7.350;-3.616;-0.04;0.00;0.03;0.17;0.10;-0.39;-17.55;1.82
5988;1;9.450;7.250;-3.632;-0.05;-0.01;0.02;0.15;0.11;0.13;-17.04;1.21
5989;1;9.450;7.150;-3.648;-0.07;-0.02;0.02;0.13;0.12;0.59;-16.58;0.73
5990;1;9.450;7.050;-3.664;-0.08;-0.03;0.02;0.11;0.13;0.98;-16.17;0.36
5991;1;9.450;6.950;-3.680;-0.08;-0.04;0.01;0.08;0.13;1.33;-15.78;0.10
5992;1;9.450;6.850;-3.696;-0.09;-0.05;0.01;0.06;0.14;1.65;-15.44;-0.08
5993;1;9.450;6.750;-3.712;-0.10;-0.06;0.01;0.04;0.15;1.96;-15.14;-0.17
5994;1;9.450;6.650;-3.728;-0.10;-0.07;0.01;0.02;0.15;2.24;-14.87;-0.17
5995;1;9.450;6.550;-3.744;-0.11;-0.08;0.00;0.00;0.15;2.49;-14.62;-0.11
5996;1;9.450;6.450;-3.760;-0.11;-0.09;0.00;-0.02;0.15;2.73;-14.38;0.02
5997;1;9.450;6.350;-3.775;-0.11;-0.10;0.00;-0.04;0.15;2.95;-14.15;0.22
5998;1;9.450;6.250;-3.791;-0.11;-0.11;0.00;-0.06;0.15;3.17;-13.91;0.46
5999;1;9.450;6.150;-3.807;-0.11;-0.12;0.00;-0.08;0.15;3.37;-13.66;0.74
6000;1;9.450;6.050;-3.823;-0.11;-0.13;0.00;-0.09;0.14;3.59;-13.38;1.06
6001;1;9.550;7.950;-3.545;0.08;0.03;0.04;0.34;-0.01;-6.03;-17.62;8.22
6002;1;9.550;7.850;-3.560;0.05;0.03;0.04;0.30;-0.03;-4.30;-17.99;6.63
6003;1;9.550;7.750;-3.576;0.03;0.03;0.04;0.24;0.03;-3.07;-18.16;5.30
6004;1;9.550;7.650;-3.591;0.01;0.02;0.04;0.21;0.06;-2.18;-18.03;4.18
6005;1;9.550;7.550;-3.606;0.00;0.01;0.03;0.20;0.08;-1.45;-17.70;3.19
6006;1;9.550;7.450;-3.622;-0.02;0.00;0.03;0.19;0.10;-0.80;-17.30;2.34
6007;1;9.550;7.350;-3.637;-0.03;-0.01;0.03;0.18;0.11;-0.23;-16.88;1.63
6008;1;9.550;7.250;-3.652;-0.05;-0.02;0.02;0.16;0.12;0.26;-16.47;1.04
6009;1;9.550;7.150;-3.668;-0.06;-0.03;0.02;0.15;0.12;0.70;-16.07;0.57
6010;1;9.550;7.050;-3.683;-0.07;-0.04;0.02;0.12;0.13;1.09;-15.70;0.21
6011;1;9.550;6.950;-3.698;-0.08;-0.05;0.01;0.10;0.14;1.45;-15.38;-0.06
6012;1;9.550;6.850;-3.714;-0.09;-0.06;0.01;0.08;0.15;1.79;-15.10;-0.23
6013;1;9.550;6.750;-3.729;-0.10;-0.07;0.01;0.06;0.15;2.12;-14.84;-0.32
6014;1;9.550;6.650;-3.744;-0.11;-0.08;0.01;0.04;0.15;2.42;-14.61;-0.33
6015;1;9.550;6.550;-3.760;-0.11;-0.09;0.00;0.02;0.15;2.69;-14.40;-0.27
6016;1;9.550;6.450;-3.775;-0.12;-0.10;0.00;0.00;0.15;2.96;-14.21;-0.14
6017;1;9.550;6.350;-3.790;-0.12;-0.11;0.00;-0.02;0.15;3.21;-14.02;0.05
6018;1;9.550;6.250;-3.805;-0.12;-0.12;0.00;-0.04;0.15;3.44;-13.83;0.30
6019;1;9.550;6.150;-3.821;-0.12;-0.13;0.00;-0.06;0.14;3.68;-13.62;0.58
6020;1;9.550;6.050;-3.836;-0.12;-0.14;0.00;-0.08;0.14;3.92;-13.38;0.90
6021;1;9.650;7.950;-3.570;0.08;0.03;0.04;0.27;0.00;-5.18;-16.18;7.36
6022;1;9.650;7.850;-3.585;0.06;0.03;0.03;0.24;0.02;-3.75;-16.55;6.00
