Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
1570;1;-0.750;0.450;-3.429;-0.23;-0.55;0.04;-0.45;0.41;-5.38;-4.00;3.65
1571;1;-0.750;0.550;-3.449;-0.22;-0.46;0.03;-0.24;0.32;-5.42;-3.79;3.58
1572;1;-0.750;0.650;-3.470;-0.20;-0.40;0.03;-0.12;0.26;-5.27;-3.48;3.38
1573;1;-0.750;0.750;-3.490;-0.18;-0.34;0.03;-0.03;0.26;-4.97;-3.11;3.12
1574;1;-0.750;0.850;-3.510;-0.16;-0.28;0.03;0.03;0.31;-4.58;-2.68;2.77
1575;1;-0.750;0.950;-3.530;-0.15;-0.24;0.03;0.06;0.33;-4.08;-2.26;2.40
1576;1;-0.750;1.050;-3.551;-0.14;-0.19;0.04;0.07;0.33;-3.41;-1.87;1.99
1577;1;-0.750;1.150;-3.571;-0.14;-0.15;0.04;0.08;0.31;-2.58;-1.53;1.58
1578;1;-0.750;1.250;-3.591;-0.14;-0.11;0.04;0.09;0.28;-1.56;-1.26;1.18
1579;1;-0.750;1.350;-3.612;-0.13;-0.08;0.04;0.09;0.25;-0.38;-1.08;0.81
1580;1;-0.750;1.450;-3.632;-0.14;-0.05;0.04;0.09;0.23;0.93;-1.01;0.49
1581;1;-0.750;1.550;-3.652;-0.14;-0.01;0.04;0.09;0.21;2.30;-1.03;0.24
1582;1;-0.750;1.650;-3.673;-0.14;0.01;0.03;0.10;0.19;3.66;-1.16;0.08
1583;1;-0.750;1.750;-3.693;-0.14;0.04;0.03;0.12;0.17;4.97;-1.40;0.03
1584;1;-0.750;1.850;-3.713;-0.14;0.07;0.02;0.15;0.15;6.14;-1.74;0.11
1585;1;-0.750;1.950;-3.734;-0.14;0.10;0.01;0.18;0.16;7.07;-2.18;0.32
1586;1;-0.850;0.050;-3.372;0.04;-0.76;0.08;0.29;-0.97;-1.76;-2.88;1.71
1587;1;-0.850;0.150;-3.392;0.01;-0.76;0.07;-1.36;0.59;-3.57;-3.79;2.57
1588;1;-0.850;0.250;-3.412;-0.11;-0.66;0.06;-1.06;0.48;-4.59;-4.14;3.20
1589;1;-0.850;0.350;-3.431;-0.16;-0.57;0.04;-0.67;0.35;-5.13;-4.26;3.52
1590;1;-0.850;0.450;-3.451;-0.18;-0.49;0.04;-0.41;0.28;-5.34;-4.20;3.63
1591;1;-0.850;0.550;-3.471;-0.18;-0.42;0.03;-0.25;0.22;-5.29;-3.97;3.54
1592;1;-0.850;0.650;-3.490;-0.16;-0.36;0.03;-0.12;0.23;-5.08;-3.65;3.35
1593;1;-0.850;0.750;-3.510;-0.15;-0.31;0.03;-0.04;0.31;-4.80;-3.27;3.07
1594;1;-0.850;0.850;-3.530;-0.14;-0.26;0.04;0.01;0.35;-4.39;-2.85;2.71
1595;1;-0.850;0.950;-3.550;-0.14;-0.22;0.04;0.03;0.36;-3.85;-2.42;2.30
1596;1;-0.850;1.050;-3.569;-0.13;-0.17;0.04;0.05;0.34;-3.13;-2.02;1.85
1597;1;-0.850;1.150;-3.589;-0.13;-0.14;0.05;0.05;0.31;-2.24;-1.68;1.37
1598;1;-0.850;1.250;-3.609;-0.13;-0.10;0.05;0.05;0.28;-1.18;-1.42;0.90
1599;1;-0.850;1.350;-3.628;-0.13;-0.07;0.05;0.05;0.25;0.02;-1.25;0.45
1600;1;-0.850;1.450;-3.648;-0.14;-0.04;0.05;0.05;0.22;1.31;-1.19;0.04
1601;1;-0.850;1.550;-3.668;-0.14;-0.01;0.05;0.05;0.21;2.65;-1.25;-0.31
1602;1;-0.850;1.650;-3.687;-0.14;0.02;0.04;0.07;0.18;3.95;-1.42;-0.56
1603;1;-0.850;1.750;-3.707;-0.14;0.05;0.04;0.09;0.16;5.19;-1.72;-0.71
1604;1;-0.850;1.850;-3.727;-0.15;0.08;0.04;0.11;0.15;6.26;-2.15;-0.73
1605;1;-0.850;1.950;-3.746;-0.15;0.10;0.03;0.14;0.15;7.07;-2.68;-0.59
1606;1;-0.950;0.050;-3.397;0.06;-0.67;0.06;-0.15;-0.68;-2.63;-3.24;2.09
1607;1;-0.950;0.150;-3.416;0.01;-0.66;0.05;-1.29;0.43;-4.02;-4.09;2.73
1608;1;-0.950;0.250;-3.435;-0.08;-0.58;0.04;-0.92;0.32;-4.78;-4.41;3.23
1609;1;-0.950;0.350;-3.454;-0.13;-0.50;0.03;-0.58;0.24;-5.15;-4.51;3.49
1610;1;-0.950;0.450;-3.473;-0.14;-0.44;0.03;-0.38;0.19;-5.25;-4.44;3.55
1611;1;-0.950;0.550;-3.492;-0.14;-0.37;0.03;-0.21;0.20;-5.14;-4.20;3.46
1612;1;-0.950;0.650;-3.511;-0.14;-0.33;0.03;-0.09;0.31;-4.96;-3.87;3.26
1613;1;-0.950;0.750;-3.530;-0.13;-0.28;0.03;-0.05;0.36;-4.68;-3.48;2.97
1614;1;-0.950;0.850;-3.550;-0.13;-0.24;0.04;-0.01;0.37;-4.26;-3.04;2.58
1615;1;-0.950;0.950;-3.569;-0.12;-0.20;0.05;0.01;0.36;-3.68;-2.60;2.13
1616;1;-0.950;1.050;-3.588;-0.12;-0.16;0.05;0.02;0.34;-2.92;-2.19;1.62
1617;1;-0.950;1.150;-3.607;-0.12;-0.12;0.06;0.02;0.30;-1.99;-1.83;1.09
1618;1;-0.950;1.250;-3.626;-0.13;-0.09;0.06;0.02;0.27;-0.92;-1.55;0.54
1619;1;-0.950;1.350;-3.645;-0.13;-0.06;0.06;0.02;0.25;0.27;-1.38;0.01
1620;1;-0.950;1.450;-3.664;-0.13;-0.03;0.06;0.01;0.23;1.52;-1.32;-0.49
1621;1;-0.950;1.550;-3.683;-0.14;0.00;0.06;0.02;0.21;2.80;-1.38;-0.92
1622;1;-0.950;1.650;-3.702;-0.14;0.03;0.06;0.04;0.17;4.04;-1.58;-1.26
1623;1;-0.950;1.750;-3.721;-0.15;0.06;0.05;0.06;0.16;5.19;-1.92;-1.50
1624;1;-0.950;1.850;-3.740;-0.15;0.08;0.05;0.07;0.15;6.16;-2.39;-1.60
1625;1;-0.950;1.950;-3.759;-0.16;0.11;0.05;0.09;0.14;6.84;-2.99;-1.53
1626;1;-1.050;0.050;-3.422;0.07;-0.58;0.04;-0.49;-0.46;-3.29;-3.45;2.38
1627;1;-1.050;0.150;-3.440;0.01;-0.57;0.03;-1.17;0.27;-4.33;-4.29;2.83
1628;1;-1.050;0.250;-3.459;-0.06;-0.50;0.02;-0.80;0.21;-4.87;-4.63;3.22
1629;1;-1.050;0.350;-3.477;-0.10;-0.44;0.02;-0.53;0.15;-5.12;-4.74;3.42
1630;1;-1.050;0.450;-3.495;-0.11;-0.38;0.02;-0.32;0.18;-5.14;-4.67;3.46
1631;1;-1.050;0.550;-3.514;-0.11;-0.34;0.02;-0.16;0.30;-5.06;-4.43;3.35
1632;1;-1.050;0.650;-3.532;-0.11;-0.29;0.03;-0.09;0.36;-4.90;-4.10;3.14
1633;1;-1.050;0.750;-3.551;-0.11;-0.25;0.04;-0.05;0.39;-4.61;-3.69;2.82
1634;1;-1.050;0.850;-3.569;-0.11;-0.21;0.04;-0.02;0.38;-4.17;-3.24;2.40
1635;1;-1.050;0.950;-3.588;-0.11;-0.18;0.05;-0.01;0.36;-3.56;-2.78;1.90
1636;1;-1.050;1.050;-3.606;-0.11;-0.14;0.06;-0.01;0.33;-2.78;-2.34;1.35
1637;1;-1.050;1.150;-3.625;-0.11;-0.11;0.06;-0.01;0.30;-1.85;-1.95;0.75
1638;1;-1.050;1.250;-3.643;-0.12;-0.08;0.07;-0.02;0.28;-0.79;-1.65;0.13
1639;1;-1.050;1.350;-3.661;-0.12;-0.05;0.07;-0.02;0.25;0.36;-1.45;-0.47
1640;1;-1.050;1.450;-3.680;-0.12;-0.02;0.07;-0.02;0.23;1.56;-1.38;-1.04
1641;1;-1.050;1.550;-3.698;-0.13;0.01;0.07;0.00;0.20;2.77;-1.43;-1.56
1642;1;-1.050;1.650;-3.717;-0.14;0.03;0.07;0.02;0.18;3.94;-1.64;-1.98
1643;1;-1.050;1.750;-3.735;-0.15;0.06;0.07;0.02;0.16;4.99;-1.99;-2.30
1644;1;-1.050;1.850;-3.754;-0.15;0.09;0.06;0.04;0.15;5.85;-2.50;-2.47
1645;1;-1.050;1.950;-3.772;-0.16;0.11;0.06;0.05;0.14;6.41;-3.14;-2.46
1646;1;-1.150;0.050;-3.446;0.08;-0.50;0.01;-0.73;-0.32;-3.77;-3.49;2.59
1647;1;-1.150;0.150;-3.464;0.02;-0.48;0.01;-1.01;0.12;-4.52;-4.40;2.90
1648;1;-1.150;0.250;-3.482;-0.04;-0.44;0.01;-0.70;0.10;-4.89;-4.78;3.19
1649;1;-1.150;0.350;-3.500;-0.07;-0.38;0.01;-0.44;0.15;-5.04;-4.93;3.35
1650;1;-1.150;0.450;-3.518;-0.09;-0.34;0.01;-0.24;0.29;-5.07;-4.87;3.35
1651;1;-1.150;0.550;-3.535;-0.09;-0.30;0.02;-0.14;0.36;-5.03;-4.65;3.23
1652;1;-1.150;0.650;-3.553;-0.09;-0.26;0.03;-0.09;0.39;-4.88;-4.31;3.00
1653;1;-1.150;0.750;-3.571;-0.09;-0.23;0.04;-0.06;0.40;-4.58;-3.89;2.65
1654;1;-1.150;0.850;-3.589;-0.09;-0.19;0.05;-0.04;0.38;-4.12;-3.42;2.19
1655;1;-1.150;0.950;-3.607;-0.09;-0.16;0.06;-0.04;0.35;-3.50;-2.93;1.65
1656;1;-1.150;1.050;-3.625;-0.09;-0.13;0.06;-0.03;0.33;-2.72;-2.46;1.04
1657;1;-1.150;1.150;-3.642;-0.10;-0.10;0.07;-0.04;0.30;-1.81;-2.05;0.39
1658;1;-1.150;1.250;-3.660;-0.10;-0.07;0.07;-0.05;0.27;-0.78;-1.71;-0.29
1659;1;-1.150;1.350;-3.678;-0.11;-0.04;0.08;-0.04;0.25;0.31;-1.47;-0.96
1660;1;-1.150;1.450;-3.696;-0.11;-0.01;0.08;-0.03;0.23;1.45;-1.37;-1.61
1661;1;-1.150;1.550;-3.714;-0.12;0.02;0.08;-0.02;0.20;2.58;-1.40;-2.19
1662;1;-1.150;1.650;-3.731;-0.13;0.04;0.08;-0.02;0.18;3.66;-1.59;-2.69
1663;1;-1.150;1.750;-3.749;-0.14;0.07;0.08;-0.01;0.17;4.61;-1.95;-3.07
1664;1;-1.150;1.850;-3.767;-0.15;0.09;0.08;0.00;0.15;5.36;-2.46;-3.30
1665;1;-1.150;1.950;-3.785;-0.16;0.12;0.07;0.01;0.14;5.82;-3.14;-3.35
1666;1;-1.250;0.050;-3.471;0.09;-0.43;-0.01;-0.86;-0.23;-4.08;-3.34;2.71
1667;1;-1.250;0.150;-3.488;0.03;-0.42;-0.01;-0.85;-0.02;-4.61;-4.39;2.93
1668;1;-1.250;0.250;-3.505;-0.03;-0.37;-0.01;-0.55;0.08;-4.85;-4.85;3.16
1669;1;-1.250;0.350;-3.523;-0.05;-0.34;0.00;-0.33;0.25;-4.99;-5.06;3.27
1670;1;-1.250;0.450;-3.540;-0.06;-0.31;0.01;-0.21;0.34;-5.06;-5.03;3.25
1671;1;-1.250;0.550;-3.557;-0.07;-0.27;0.02;-0.13;0.39;-5.03;-4.83;3.12
1672;1;-1.250;0.650;-3.574;-0.07;-0.24;0.03;-0.09;0.41;-4.88;-4.49;2.85
1673;1;-1.250;0.750;-3.591;-0.07;-0.21;0.04;-0.07;0.40;-4.58;-4.05;2.47
1674;1;-1.250;0.850;-3.609;-0.07;-0.17;0.05;-0.06;0.37;-4.11;-3.56;1.97
1675;1;-1.250;0.950;-3.626;-0.07;-0.14;0.06;-0.06;0.35;-3.49;-3.04;1.39
1676;1;-1.250;1.050;-3.643;-0.08;-0.11;0.07;-0.06;0.32;-2.74;-2.53;0.73
1677;1;-1.250;1.150;-3.660;-0.08;-0.08;0.07;-0.07;0.30;-1.86;-2.08;0.02
1678;1;-1.250;1.250;-3.677;-0.09;-0.06;0.08;-0.06;0.28;-0.89;-1.70;-0.71
1679;1;-1.250;1.350;-3.695;-0.09;-0.03;0.08;-0.05;0.25;0.13;-1.43;-1.45
1680;1;-1.250;1.450;-3.712;-0.10;0.00;0.09;-0.05;0.23;1.19;-1.29;-2.15
1681;1;-1.250;1.550;-3.729;-0.11;0.02;0.09;-0.05;0.21;2.24;-1.29;-2.80
1682;1;-1.250;1.650;-3.746;-0.12;0.05;0.09;-0.05;0.19;3.23;-1.45;-3.37
1683;1;-1.250;1.750;-3.763;-0.13;0.07;0.09;-0.05;0.17;4.08;-1.79;-3.81
1684;1;-1.250;1.850;-3.780;-0.14;0.10;0.09;-0.04;0.16;4.73;-2.31;-4.09
1685;1;-1.250;1.950;-3.798;-0.15;0.12;0.09;-0.03;0.14;5.10;-3.00;-4.18
1686;1;-1.350;0.050;-3.496;0.08;-0.35;-0.03;-0.89;-0.12;-4.17;-3.11;2.74
1687;1;-1.350;0.150;-3.512;0.03;-0.36;-0.03;-0.72;0.06;-4.58;-4.29;2.93
1688;1;-1.350;0.250;-3.529;-0.01;-0.33;-0.02;-0.42;0.20;-4.81;-4.84;3.11
1689;1;-1.350;0.350;-3.545;-0.03;-0.30;-0.01;-0.26;0.30;-4.99;-5.12;3.21
1690;1;-1.350;0.450;-3.562;-0.04;-0.27;0.00;-0.17;0.37;-5.07;-5.13;3.18
1691;1;-1.350;0.550;-3.579;-0.04;-0.24;0.01;-0.12;0.40;-5.06;-4.96;3.01
1692;1;-1.350;0.650;-3.595;-0.05;-0.21;0.02;-0.09;0.40;-4.91;-4.62;2.72
1693;1;-1.350;0.750;-3.612;-0.05;-0.18;0.04;-0.08;0.38;-4.60;-4.16;2.29
1694;1;-1.350;0.850;-3.628;-0.05;-0.16;0.05;-0.08;0.36;-4.15;-3.65;1.76
1695;1;-1.350;0.950;-3.645;-0.05;-0.13;0.06;-0.07;0.34;-3.55;-3.10;1.13
1696;1;-1.350;1.050;-3.661;-0.06;-0.10;0.07;-0.08;0.32;-2.83;-2.56;0.43
1697;1;-1.350;1.150;-3.678;-0.06;-0.07;0.08;-0.08;0.30;-2.01;-2.06;-0.33
1698;1;-1.350;1.250;-3.695;-0.07;-0.05;0.08;-0.06;0.28;-1.11;-1.64;-1.11
1699;1;-1.350;1.350;-3.711;-0.07;-0.02;0.09;-0.07;0.25;-0.16;-1.32;-1.90
1700;1;-1.350;1.450;-3.728;-0.08;0.00;0.09;-0.07;0.23;0.82;-1.13;-2.66
1701;1;-1.350;1.550;-3.744;-0.09;0.03;0.10;-0.07;0.22;1.78;-1.09;-3.37
1702;1;-1.350;1.650;-3.761;-0.10;0.05;0.10;-0.08;0.20;2.67;-1.22;-3.98
1703;1;-1.350;1.750;-3.777;-0.12;0.08;0.10;-0.07;0.18;3.42;-1.54;-4.47
1704;1;-1.350;1.850;-3.794;-0.13;0.10;0.10;-0.07;0.16;3.98;-2.04;-4.80
1705;1;-1.350;1.950;-3.810;-0.14;0.12;0.10;-0.06;0.15;4.27;-2.74;-4.93
1706;1;-1.450;0.050;-3.520;0.07;-0.28;-0.04;-0.73;0.05;-4.16;-2.77;2.77
1707;1;-1.450;0.150;-3.536;0.04;-0.30;-0.04;-0.64;0.14;-4.56;-4.07;2.93
1708;1;-1.450;0.250;-3.552;0.01;-0.29;-0.03;-0.38;0.22;-4.80;-4.74;3.10
1709;1;-1.450;0.350;-3.568;-0.01;-0.27;-0.02;-0.23;0.32;-5.00;-5.10;3.18
1710;1;-1.450;0.450;-3.584;-0.02;-0.25;-0.01;-0.14;0.37;-5.11;-5.17;3.12
1711;1;-1.450;0.550;-3.600;-0.02;-0.22;0.01;-0.11;0.39;-5.11;-5.01;2.93
1712;1;-1.450;0.650;-3.616;-0.02;-0.19;0.02;-0.09;0.38;-4.96;-4.68;2.59
1713;1;-1.450;0.750;-3.632;-0.03;-0.17;0.03;-0.08;0.36;-4.66;-4.22;2.13
1714;1;-1.450;0.850;-3.648;-0.03;-0.14;0.05;-0.08;0.35;-4.23;-3.69;1.56
1715;1;-1.450;0.950;-3.664;-0.03;-0.11;0.06;-0.09;0.33;-3.67;-3.11;0.89
1716;1;-1.450;1.050;-3.680;-0.04;-0.09;0.07;-0.09;0.32;-3.00;-2.53;0.15
1717;1;-1.450;1.150;-3.696;-0.04;-0.06;0.08;-0.08;0.30;-2.24;-1.99;-0.64
1718;1;-1.450;1.250;-3.712;-0.05;-0.04;0.09;-0.08;0.28;-1.42;-1.52;-1.47
1719;1;-1.450;1.350;-3.728;-0.06;-0.01;0.09;-0.08;0.26;-0.55;-1.15;-2.30
1720;1;-1.450;1.450;-3.744;-0.06;0.01;0.10;-0.09;0.24;0.34;-0.90;-3.11
1721;1;-1.450;1.550;-3.760;-0.08;0.04;0.11;-0.10;0.22;1.21;-0.82;-3.86
1722;1;-1.450;1.650;-3.775;-0.09;0.06;0.11;-0.10;0.21;2.00;-0.91;-4.52
1723;1;-1.450;1.750;-3.791;-0.10;0.08;0.11;-0.10;0.19;2.66;-1.19;-5.06
1724;1;-1.450;1.850;-3.807;-0.11;0.10;0.11;-0.10;0.17;3.14;-1.68;-5.43
1725;1;-1.450;1.950;-3.823;-0.13;0.13;0.11;-0.09;0.15;3.35;-2.37;-5.59
1726;1;-1.550;0.050;-3.545;0.08;-0.25;-0.05;-0.49;0.04;-4.21;-2.26;2.86
1727;1;-1.550;0.150;-3.560;0.05;-0.25;-0.04;-0.51;0.06;-4.53;-3.70;2.97
1728;1;-1.550;0.250;-3.576;0.02;-0.25;-0.04;-0.32;0.24;-4.79;-4.53;3.13
1729;1;-1.550;0.350;-3.591;0.01;-0.24;-0.02;-0.20;0.35;-5.02;-5.00;3.19
1730;1;-1.550;0.450;-3.606;0.01;-0.22;-0.01;-0.14;0.38;-5.16;-5.13;3.10
1731;1;-1.550;0.550;-3.622;0.00;-0.20;0.00;-0.11;0.38;-5.16;-5.00;2.86
1732;1;-1.550;0.650;-3.637;0.00;-0.17;0.02;-0.10;0.36;-5.02;-4.68;2.49
1733;1;-1.550;0.750;-3.652;0.00;-0.15;0.03;-0.09;0.35;-4.75;-4.22;1.99
1734;1;-1.550;0.850;-3.668;-0.01;-0.12;0.04;-0.09;0.34;-4.34;-3.66;1.39
1735;1;-1.550;0.950;-3.683;-0.01;-0.10;0.06;-0.09;0.33;-3.83;-3.06;0.69
1736;1;-1.550;1.050;-3.698;-0.01;-0.07;0.07;-0.08;0.32;-3.23;-2.44;-0.08
1737;1;-1.550;1.150;-3.714;-0.02;-0.05;0.08;-0.08;0.30;-2.55;-1.85;-0.91
1738;1;-1.550;1.250;-3.729;-0.03;-0.03;0.09;-0.09;0.28;-1.80;-1.33;-1.77
1739;1;-1.550;1.350;-3.744;-0.03;0.00;0.10;-0.10;0.27;-1.02;-0.91;-2.64
1740;1;-1.550;1.450;-3.760;-0.04;0.02;0.11;-0.11;0.25;-0.22;-0.61;-3.48
1741;1;-1.550;1.550;-3.775;-0.05;0.04;0.11;-0.11;0.23;0.55;-0.47;-4.27
1742;1;-1.550;1.650;-3.790;-0.07;0.06;0.11;-0.12;0.21;1.24;-0.51;-4.98
1743;1;-1.550;1.750;-3.805;-0.08;0.09;0.12;-0.12;0.19;1.82;-0.75;-5.55
1744;1;-1.550;1.850;-3.821;-0.09;0.11;0.12;-0.12;0.17;2.22;-1.21;-5.96
1745;1;-1.550;1.950;-3.836;-0.11;0.13;0.12;-0.12;0.15;2.38;-1.90;-6.15
1746;1;-1.650;0.050;-3.570;0.07;-0.22;-0.05;-0.35;0.04;-4.18;-1.75;2.92
1747;1;-1.650;0.150;-3.585;0.05;-0.21;-0.05;-0.31;0.12;-4.50;-3.29;3.02
1748;1;-1.650;0.250;-3.599;0.04;-0.21;-0.04;-0.26;0.29;-4.81;-4.25;3.18
1749;1;-1.650;0.350;-3.614;0.03;-0.21;-0.03;-0.17;0.35;-5.07;-4.81;3.22
1750;1;-1.650;0.450;-3.629;0.03;-0.19;-0.01;-0.13;0.35;-5.22;-5.00;3.10
1751;1;-1.650;0.550;-3.643;0.02;-0.17;0.00;-0.12;0.35;-5.22;-4.90;2.82
1752;1;-1.650;0.650;-3.658;0.02;-0.15;0.01;-0.10;0.34;-5.09;-4.60;2.42
1753;1;-1.650;0.750;-3.673;0.02;-0.13;0.03;-0.09;0.34;-4.85;-4.14;1.89
1754;1;-1.650;0.850;-3.687;0.02;-0.11;0.04;-0.08;0.34;-4.49;-3.57;1.26
1755;1;-1.650;0.950;-3.702;0.01;-0.09;0.06;-0.07;0.33;-4.04;-2.94;0.53
1756;1;-1.650;1.050;-3.717;0.01;-0.06;0.07;-0.08;0.32;-3.51;-2.29;-0.26
1757;1;-1.650;1.150;-3.731;0.00;-0.04;0.08;-0.09;0.30;-2.91;-1.66;-1.12
1758;1;-1.650;1.250;-3.746;0.00;-0.02;0.09;-0.10;0.29;-2.24;-1.09;-2.00
1759;1;-1.650;1.350;-3.761;-0.01;0.00;0.10;-0.11;0.27;-1.55;-0.61;-2.90
1760;1;-1.650;1.450;-3.775;-0.02;0.03;0.11;-0.12;0.26;-0.85;-0.25;-3.77
1761;1;-1.650;1.550;-3.790;-0.03;0.05;0.12;-0.13;0.24;-0.17;-0.05;-4.59
1762;1;-1.650;1.650;-3.805;-0.04;0.07;0.12;-0.13;0.22;0.43;-0.04;-5.33
1763;1;-1.650;1.750;-3.820;-0.06;0.09;0.12;-0.14;0.20;0.93;-0.24;-5.93
1764;1;-1.650;1.850;-3.834;-0.07;0.11;0.13;-0.15;0.18;1.26;-0.67;-6.37
1765;1;-1.650;1.950;-3.849;-0.09;0.13;0.12;-0.15;0.15;1.38;-1.33;-6.61
1766;1;-1.750;0.050;-3.595;0.07;-0.20;-0.05;-0.19;0.09;-4.14;-1.18;3.01
1767;1;-1.750;0.150;-3.609;0.06;-0.19;-0.05;-0.14;0.16;-4.53;-2.83;3.12
1768;1;-1.750;0.250;-3.623;0.05;-0.19;-0.04;-0.16;0.26;-4.86;-3.89;3.27
1769;1;-1.750;0.350;-3.637;0.05;-0.18;-0.03;-0.14;0.31;-5.13;-4.54;3.29
1770;1;-1.750;0.450;-3.651;0.05;-0.17;-0.02;-0.11;0.32;-5.27;-4.79;3.13
1771;1;-1.750;0.550;-3.665;0.05;-0.15;0.00;-0.10;0.32;-5.28;-4.73;2.82
1772;1;-1.750;0.650;-3.679;0.04;-0.13;0.01;-0.09;0.33;-5.17;-4.45;2.38
1773;1;-1.750;0.750;-3.693;0.04;-0.11;0.02;-0.07;0.34;-4.97;-4.00;1.83
1774;1;-1.750;0.850;-3.707;0.04;-0.09;0.04;-0.07;0.34;-4.67;-3.42;1.18
1775;1;-1.750;0.950;-3.721;0.04;-0.07;0.05;-0.07;0.33;-4.29;-2.77;0.43
1776;1;-1.750;1.050;-3.735;0.03;-0.05;0.07;-0.08;0.32;-3.83;-2.09;-0.38
1777;1;-1.750;1.150;-3.749;0.03;-0.03;0.08;-0.09;0.30;-3.30;-1.41;-1.25
1778;1;-1.750;1.250;-3.763;0.02;-0.01;0.09;-0.10;0.29;-2.72;-0.79;-2.15
1779;1;-1.750;1.350;-3.777;0.02;0.01;0.10;-0.11;0.28;-2.12;-0.25;-3.07
1780;1;-1.750;1.450;-3.791;0.01;0.03;0.11;-0.12;0.26;-1.51;0.17;-3.96
1781;1;-1.750;1.550;-3.805;-0.01;0.05;0.12;-0.14;0.25;-0.93;0.43;-4.80
1782;1;-1.750;1.650;-3.820;-0.02;0.08;0.12;-0.15;0.23;-0.41;0.49;-5.56
1783;1;-1.750;1.750;-3.834;-0.03;0.10;0.13;-0.16;0.21;0.00;0.35;-6.20
1784;1;-1.750;1.850;-3.848;-0.05;0.12;0.13;-0.16;0.18;0.27;-0.04;-6.67
1785;1;-1.750;1.950;-3.862;-0.07;0.13;0.13;-0.17;0.16;0.35;-0.68;-6.94
1786;1;-1.850;0.050;-3.619;0.07;-0.18;-0.06;-0.03;0.11;-4.12;-0.58;3.16
1787;1;-1.850;0.150;-3.633;0.07;-0.18;-0.06;-0.04;0.16;-4.56;-2.36;3.27
1788;1;-1.850;0.250;-3.646;0.07;-0.17;-0.05;-0.06;0.23;-4.90;-3.48;3.40
1789;1;-1.850;0.350;-3.660;0.07;-0.16;-0.04;-0.08;0.27;-5.17;-4.20;3.38
1790;1;-1.850;0.450;-3.673;0.07;-0.15;-0.02;-0.08;0.29;-5.31;-4.51;3.19
1791;1;-1.850;0.550;-3.686;0.06;-0.13;-0.01;-0.07;0.31;-5.33;-4.50;2.85
1792;1;-1.850;0.650;-3.700;0.06;-0.12;0.01;-0.06;0.33;-5.26;-4.24;2.40
1793;1;-1.850;0.750;-3.713;0.06;-0.10;0.02;-0.06;0.34;-5.11;-3.80;1.83
1794;1;-1.850;0.850;-3.727;0.06;-0.08;0.04;-0.06;0.33;-4.87;-3.22;1.16
1795;1;-1.850;0.950;-3.740;0.06;-0.06;0.05;-0.07;0.32;-4.55;-2.54;0.40
1796;1;-1.850;1.050;-3.754;0.06;-0.04;0.06;-0.08;0.31;-4.15;-1.83;-0.42
1797;1;-1.850;1.150;-3.767;0.05;-0.02;0.08;-0.09;0.30;-3.70;-1.11;-1.30
1798;1;-1.850;1.250;-3.780;0.05;0.00;0.09;-0.10;0.29;-3.21;-0.44;-2.21
1799;1;-1.850;1.350;-3.794;0.04;0.02;0.10;-0.11;0.28;-2.70;0.16;-3.13
1800;1;-1.850;1.450;-3.807;0.03;0.04;0.11;-0.13;0.27;-2.19;0.64;-4.04
1801;1;-1.850;1.550;-3.821;0.02;0.06;0.12;-0.14;0.25;-1.70;0.96;-4.89
1802;1;-1.850;1.650;-3.834;0.01;0.08;0.13;-0.15;0.23;-1.27;1.09;-5.67
1803;1;-1.850;1.750;-3.848;-0.01;0.10;0.13;-0.17;0.21;-0.93;1.00;-6.33
1804;1;-1.850;1.850;-3.861;-0.02;0.12;0.14;-0.18;0.19;-0.72;0.66;-6.84
1805;1;-1.850;1.950;-3.875;-0.04;0.14;0.14;-0.19;0.16;-0.68;0.05;-7.14
1806;1;-1.950;0.050;-3.644;0.07;-0.18;-0.06;0.11;0.10;-4.10;0.03;3.36
1807;1;-1.950;0.150;-3.657;0.07;-0.17;-0.06;0.05;0.15;-4.57;-1.85;3.46
1808;1;-1.950;0.250;-3.670;0.08;-0.16;-0.05;0.02;0.21;-4.92;-3.03;3.56
1809;1;-1.950;0.350;-3.682;0.08;-0.15;-0.04;-0.03;0.24;-5.18;-3.81;3.52
1810;1;-1.950;0.450;-3.695;0.08;-0.13;-0.03;-0.03;0.27;-5.32;-4.17;3.29
1811;1;-1.950;0.550;-3.708;0.08;-0.12;-0.01;-0.03;0.30;-5.38;-4.20;2.93
1812;1;-1.950;0.650;-3.721;0.08;-0.10;0.00;-0.03;0.32;-5.35;-3.97;2.46
1813;1;-1.950;0.750;-3.734;0.08;-0.08;0.02;-0.04;0.32;-5.24;-3.54;1.88
1814;1;-1.950;0.850;-3.746;0.09;-0.07;0.03;-0.05;0.32;-5.05;-2.95;1.20
1815;1;-1.950;0.950;-3.759;0.08;-0.05;0.05;-0.06;0.32;-4.79;-2.27;0.44
1816;1;-1.950;1.050;-3.772;0.08;-0.03;0.06;-0.07;0.31;-4.47;-1.52;-0.39
1817;1;-1.950;1.150;-3.785;0.08;-0.01;0.08;-0.08;0.30;-4.09;-0.77;-1.26
1818;1;-1.950;1.250;-3.798;0.07;0.01;0.09;-0.09;0.29;-3.69;-0.04;-2.17
1819;1;-1.950;1.350;-3.810;0.07;0.03;0.10;-0.11;0.28;-3.27;0.61;-3.09
1820;1;-1.950;1.450;-3.823;0.06;0.05;0.11;-0.13;0.27;-2.85;1.15;-4.00
