Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
252;1;1.250;-1.150;-3.660;0.08;0.00;-0.04;-0.01;-0.16;-5.05;-7.98;0.04
253;1;1.250;-1.250;-3.677;0.09;0.01;-0.03;-0.02;-0.18;-5.58;-7.90;0.05
254;1;1.250;-1.350;-3.695;0.09;0.02;-0.03;-0.03;-0.18;-6.06;-7.76;0.03
255;1;1.250;-1.450;-3.712;0.10;0.03;-0.03;-0.04;-0.18;-6.50;-7.56;0.00
256;1;1.250;-1.550;-3.729;0.11;0.04;-0.03;-0.05;-0.17;-6.88;-7.31;-0.04
257;1;1.250;-1.650;-3.746;0.12;0.05;-0.03;-0.06;-0.16;-7.21;-7.04;-0.09
258;1;1.250;-1.750;-3.763;0.13;0.06;-0.02;-0.07;-0.14;-7.49;-6.74;-0.15
259;1;1.250;-1.850;-3.780;0.14;0.07;-0.02;-0.08;-0.13;-7.71;-6.42;-0.21
260;1;1.250;-1.950;-3.798;0.15;0.07;-0.02;-0.09;-0.11;-7.88;-6.08;-0.29
261;1;1.350;-0.050;-3.496;0.16;0.06;-0.09;-0.11;0.62;4.85;7.06;-5.20
262;1;1.350;-0.150;-3.512;0.14;0.01;-0.08;0.08;0.38;3.41;3.67;-3.53
263;1;1.350;-0.250;-3.529;0.12;-0.01;-0.07;0.09;0.22;2.18;0.80;-2.38
264;1;1.350;-0.350;-3.545;0.10;-0.02;-0.06;0.08;0.10;1.13;-1.43;-1.57
265;1;1.350;-0.450;-3.562;0.09;-0.03;-0.06;0.08;0.01;0.17;-3.18;-0.96
266;1;1.350;-0.550;-3.579;0.09;-0.03;-0.06;0.08;-0.06;-0.73;-4.54;-0.49
267;1;1.350;-0.650;-3.595;0.08;-0.03;-0.05;0.07;-0.10;-1.59;-5.55;-0.13
268;1;1.350;-0.750;-3.612;0.08;-0.02;-0.05;0.05;-0.12;-2.41;-6.29;0.14
269;1;1.350;-0.850;-3.628;0.08;-0.02;-0.05;0.04;-0.14;-3.16;-6.81;0.34
270;1;1.350;-0.950;-3.645;0.08;-0.01;-0.04;0.03;-0.15;-3.84;-7.14;0.47
271;1;1.350;-1.050;-3.661;0.08;0.00;-0.04;0.01;-0.16;-4.46;-7.33;0.55
272;1;1.350;-1.150;-3.678;0.08;0.01;-0.04;0.00;-0.17;-5.02;-7.39;0.58
273;1;1.350;-1.250;-3.695;0.09;0.02;-0.03;-0.01;-0.17;-5.52;-7.37;0.59
274;1;1.350;-1.350;-3.711;0.09;0.03;-0.03;-0.02;-0.17;-5.98;-7.27;0.57
275;1;1.350;-1.450;-3.728;0.10;0.04;-0.03;-0.03;-0.16;-6.38;-7.11;0.54
276;1;1.350;-1.550;-3.744;0.11;0.05;-0.03;-0.04;-0.15;-6.73;-6.90;0.50
277;1;1.350;-1.650;-3.761;0.12;0.06;-0.03;-0.06;-0.14;-7.03;-6.66;0.46
278;1;1.350;-1.750;-3.777;0.12;0.07;-0.03;-0.06;-0.13;-7.28;-6.40;0.40
279;1;1.350;-1.850;-3.794;0.13;0.07;-0.03;-0.07;-0.11;-7.48;-6.11;0.34
280;1;1.350;-1.950;-3.810;0.14;0.08;-0.02;-0.08;-0.09;-7.62;-5.79;0.27
281;1;1.450;-0.050;-3.520;0.13;0.04;-0.08;-0.02;0.38;4.30;7.77;-4.88
282;1;1.450;-0.150;-3.536;0.12;0.01;-0.08;0.10;0.30;2.98;4.61;-3.21
283;1;1.450;-0.250;-3.552;0.11;0.00;-0.07;0.08;0.16;1.84;1.83;-2.06
284;1;1.450;-0.350;-3.568;0.10;-0.01;-0.07;0.07;0.04;0.87;-0.42;-1.21
285;1;1.450;-0.450;-3.584;0.09;-0.02;-0.06;0.06;-0.04;-0.03;-2.23;-0.56
286;1;1.450;-0.550;-3.600;0.09;-0.02;-0.06;0.06;-0.09;-0.90;-3.64;-0.05
287;1;1.450;-0.650;-3.616;0.09;-0.01;-0.06;0.05;-0.11;-1.72;-4.72;0.33
288;1;1.450;-0.750;-3.632;0.09;-0.01;-0.05;0.04;-0.13;-2.49;-5.53;0.62
289;1;1.450;-0.850;-3.648;0.08;0.00;-0.05;0.03;-0.14;-3.20;-6.10;0.83
290;1;1.450;-0.950;-3.664;0.08;0.01;-0.04;0.02;-0.15;-3.84;-6.49;0.97
291;1;1.450;-1.050;-3.680;0.08;0.01;-0.04;0.01;-0.16;-4.42;-6.72;1.05
292;1;1.450;-1.150;-3.696;0.09;0.02;-0.04;0.01;-0.17;-4.94;-6.83;1.09
293;1;1.450;-1.250;-3.712;0.09;0.03;-0.04;0.00;-0.17;-5.42;-6.85;1.11
294;1;1.450;-1.350;-3.728;0.09;0.04;-0.03;-0.01;-0.16;-5.84;-6.79;1.09
295;1;1.450;-1.450;-3.744;0.10;0.05;-0.03;-0.02;-0.15;-6.21;-6.67;1.06
296;1;1.450;-1.550;-3.760;0.11;0.06;-0.03;-0.03;-0.14;-6.53;-6.50;1.02
297;1;1.450;-1.650;-3.775;0.11;0.07;-0.03;-0.05;-0.13;-6.80;-6.30;0.98
298;1;1.450;-1.750;-3.791;0.12;0.08;-0.03;-0.05;-0.11;-7.02;-6.06;0.92
299;1;1.450;-1.850;-3.807;0.13;0.08;-0.03;-0.06;-0.09;-7.19;-5.80;0.86
300;1;1.450;-1.950;-3.823;0.14;0.09;-0.03;-0.07;-0.08;-7.31;-5.51;0.79
301;1;1.550;-0.050;-3.545;0.11;0.03;-0.08;-0.06;0.21;3.83;8.27;-4.57
302;1;1.550;-0.150;-3.560;0.11;0.01;-0.07;0.02;0.24;2.61;5.28;-2.93
303;1;1.550;-0.250;-3.576;0.10;0.00;-0.07;0.06;0.08;1.59;2.67;-1.77
304;1;1.550;-0.350;-3.591;0.10;0.00;-0.07;0.06;-0.01;0.69;0.45;-0.88
305;1;1.550;-0.450;-3.606;0.10;-0.01;-0.06;0.06;-0.07;-0.17;-1.38;-0.19
306;1;1.550;-0.550;-3.622;0.09;0.00;-0.06;0.05;-0.10;-1.00;-2.84;0.36
307;1;1.550;-0.650;-3.637;0.09;0.00;-0.06;0.05;-0.12;-1.79;-3.97;0.77
308;1;1.550;-0.750;-3.652;0.09;0.00;-0.05;0.04;-0.13;-2.51;-4.82;1.08
309;1;1.550;-0.850;-3.668;0.09;0.01;-0.05;0.03;-0.14;-3.17;-5.44;1.30
310;1;1.550;-0.950;-3.683;0.09;0.02;-0.04;0.02;-0.15;-3.78;-5.87;1.44
311;1;1.550;-1.050;-3.698;0.09;0.03;-0.04;0.02;-0.16;-4.32;-6.15;1.53
312;1;1.550;-1.150;-3.714;0.09;0.04;-0.04;0.02;-0.16;-4.82;-6.31;1.58
313;1;1.550;-1.250;-3.729;0.09;0.05;-0.04;0.01;-0.16;-5.26;-6.37;1.59
314;1;1.550;-1.350;-3.744;0.10;0.06;-0.04;0.00;-0.15;-5.65;-6.35;1.58
315;1;1.550;-1.450;-3.760;0.10;0.06;-0.03;-0.01;-0.14;-5.99;-6.26;1.55
316;1;1.550;-1.550;-3.775;0.10;0.07;-0.03;-0.02;-0.12;-6.28;-6.13;1.51
317;1;1.550;-1.650;-3.790;0.11;0.08;-0.03;-0.03;-0.11;-6.53;-5.96;1.46
318;1;1.550;-1.750;-3.805;0.12;0.08;-0.03;-0.04;-0.09;-6.73;-5.75;1.41
319;1;1.550;-1.850;-3.821;0.12;0.09;-0.03;-0.05;-0.08;-6.88;-5.51;1.34
320;1;1.550;-1.950;-3.836;0.13;0.09;-0.03;-0.06;-0.06;-6.98;-5.25;1.27
321;1;1.650;-0.050;-3.570;0.09;0.03;-0.07;-0.07;0.13;3.49;8.62;-4.21
322;1;1.650;-0.150;-3.585;0.09;0.02;-0.07;-0.02;0.12;2.36;5.77;-2.64
323;1;1.650;-0.250;-3.599;0.09;0.01;-0.07;0.04;0.02;1.43;3.32;-1.49
324;1;1.650;-0.350;-3.614;0.10;0.01;-0.07;0.04;-0.05;0.56;1.16;-0.57
325;1;1.650;-0.450;-3.629;0.10;0.01;-0.07;0.04;-0.08;-0.27;-0.66;0.17
326;1;1.650;-0.550;-3.643;0.10;0.01;-0.06;0.04;-0.10;-1.06;-2.13;0.74
327;1;1.650;-0.650;-3.658;0.09;0.01;-0.06;0.03;-0.12;-1.80;-3.29;1.18
328;1;1.650;-0.750;-3.673;0.09;0.02;-0.05;0.03;-0.13;-2.48;-4.18;1.50
329;1;1.650;-0.850;-3.687;0.09;0.03;-0.05;0.03;-0.15;-3.10;-4.84;1.73
330;1;1.650;-0.950;-3.702;0.09;0.03;-0.05;0.03;-0.16;-3.67;-5.31;1.88
331;1;1.650;-1.050;-3.717;0.09;0.04;-0.04;0.03;-0.16;-4.19;-5.63;1.98
332;1;1.650;-1.150;-3.731;0.09;0.05;-0.04;0.02;-0.16;-4.66;-5.83;2.02
333;1;1.650;-1.250;-3.746;0.09;0.06;-0.04;0.01;-0.15;-5.07;-5.92;2.04
334;1;1.650;-1.350;-3.761;0.10;0.07;-0.04;0.00;-0.14;-5.43;-5.94;2.02
335;1;1.650;-1.450;-3.775;0.10;0.07;-0.04;-0.01;-0.12;-5.74;-5.89;1.99
336;1;1.650;-1.550;-3.790;0.10;0.08;-0.03;-0.01;-0.11;-6.00;-5.79;1.95
337;1;1.650;-1.650;-3.805;0.11;0.09;-0.03;-0.02;-0.09;-6.22;-5.65;1.90
338;1;1.650;-1.750;-3.820;0.11;0.09;-0.03;-0.03;-0.08;-6.40;-5.47;1.84
339;1;1.650;-1.850;-3.834;0.12;0.09;-0.03;-0.04;-0.06;-6.54;-5.26;1.78
340;1;1.650;-1.950;-3.849;0.13;0.09;-0.03;-0.05;-0.04;-6.62;-5.02;1.70
341;1;1.750;-0.050;-3.595;0.07;0.03;-0.07;-0.08;0.05;3.19;8.86;-3.84
342;1;1.750;-0.150;-3.609;0.08;0.02;-0.07;-0.07;0.02;2.20;6.16;-2.34
343;1;1.750;-0.250;-3.623;0.09;0.01;-0.07;-0.02;-0.02;1.32;3.80;-1.21
344;1;1.750;-0.350;-3.637;0.10;0.01;-0.07;0.01;-0.06;0.48;1.72;-0.26
345;1;1.750;-0.450;-3.651;0.10;0.02;-0.07;0.01;-0.08;-0.32;-0.07;0.51
346;1;1.750;-0.550;-3.665;0.10;0.02;-0.06;0.02;-0.10;-1.07;-1.54;1.11
347;1;1.750;-0.650;-3.679;0.10;0.02;-0.06;0.02;-0.12;-1.77;-2.71;1.56
348;1;1.750;-0.750;-3.693;0.10;0.03;-0.05;0.03;-0.14;-2.41;-3.62;1.90
349;1;1.750;-0.850;-3.707;0.10;0.04;-0.05;0.03;-0.15;-3.00;-4.31;2.13
350;1;1.750;-0.950;-3.721;0.10;0.05;-0.05;0.03;-0.16;-3.54;-4.81;2.29
351;1;1.750;-1.050;-3.735;0.10;0.06;-0.04;0.03;-0.15;-4.03;-5.16;2.38
352;1;1.750;-1.150;-3.749;0.10;0.06;-0.04;0.02;-0.15;-4.47;-5.39;2.43
353;1;1.750;-1.250;-3.763;0.10;0.07;-0.04;0.02;-0.14;-4.85;-5.52;2.44
354;1;1.750;-1.350;-3.777;0.10;0.08;-0.04;0.01;-0.13;-5.18;-5.57;2.42
355;1;1.750;-1.450;-3.791;0.10;0.08;-0.04;0.00;-0.11;-5.46;-5.55;2.39
356;1;1.750;-1.550;-3.805;0.10;0.09;-0.04;0.00;-0.10;-5.70;-5.48;2.34
357;1;1.750;-1.650;-3.820;0.11;0.09;-0.03;-0.01;-0.08;-5.90;-5.37;2.29
358;1;1.750;-1.750;-3.834;0.11;0.10;-0.03;-0.02;-0.06;-6.06;-5.23;2.23
359;1;1.750;-1.850;-3.848;0.12;0.10;-0.03;-0.03;-0.05;-6.18;-5.05;2.16
360;1;1.750;-1.950;-3.862;0.12;0.10;-0.03;-0.04;-0.03;-6.25;-4.83;2.08
361;1;1.850;-0.050;-3.619;0.06;0.02;-0.07;-0.11;-0.03;3.01;9.02;-3.44
362;1;1.850;-0.150;-3.633;0.07;0.02;-0.07;-0.11;-0.02;2.12;6.47;-2.02
363;1;1.850;-0.250;-3.646;0.09;0.02;-0.07;-0.07;-0.05;1.27;4.16;-0.89
364;1;1.850;-0.350;-3.660;0.09;0.02;-0.07;-0.04;-0.07;0.47;2.15;0.06
365;1;1.850;-0.450;-3.673;0.10;0.03;-0.07;-0.02;-0.09;-0.30;0.40;0.84
366;1;1.850;-0.550;-3.686;0.10;0.03;-0.06;0.00;-0.11;-1.02;-1.04;1.45
367;1;1.850;-0.650;-3.700;0.10;0.04;-0.06;0.01;-0.14;-1.69;-2.21;1.92
368;1;1.850;-0.750;-3.713;0.10;0.04;-0.05;0.02;-0.15;-2.31;-3.13;2.26
369;1;1.850;-0.850;-3.727;0.10;0.05;-0.05;0.03;-0.16;-2.88;-3.84;2.50
370;1;1.850;-0.950;-3.740;0.10;0.06;-0.05;0.03;-0.15;-3.39;-4.37;2.66
371;1;1.850;-1.050;-3.754;0.10;0.07;-0.04;0.03;-0.15;-3.85;-4.74;2.75
372;1;1.850;-1.150;-3.767;0.10;0.07;-0.04;0.03;-0.14;-4.26;-5.00;2.79
373;1;1.850;-1.250;-3.780;0.10;0.08;-0.04;0.02;-0.13;-4.61;-5.16;2.80
374;1;1.850;-1.350;-3.794;0.10;0.09;-0.04;0.02;-0.11;-4.92;-5.24;2.77
375;1;1.850;-1.450;-3.807;0.10;0.09;-0.04;0.01;-0.10;-5.18;-5.25;2.73
376;1;1.850;-1.550;-3.821;0.10;0.10;-0.04;0.01;-0.08;-5.40;-5.22;2.68
377;1;1.850;-1.650;-3.834;0.11;0.10;-0.04;0.00;-0.07;-5.58;-5.14;2.62
378;1;1.850;-1.750;-3.848;0.11;0.10;-0.04;-0.01;-0.05;-5.72;-5.02;2.55
379;1;1.850;-1.850;-3.861;0.11;0.10;-0.04;-0.02;-0.03;-5.82;-4.87;2.48
380;1;1.850;-1.950;-3.875;0.12;0.10;-0.04;-0.03;-0.01;-5.88;-4.68;2.40
381;1;1.950;-0.050;-3.644;0.05;0.02;-0.07;-0.15;-0.07;2.94;9.14;-3.02
382;1;1.950;-0.150;-3.657;0.07;0.02;-0.07;-0.15;-0.04;2.13;6.69;-1.67
383;1;1.950;-0.250;-3.670;0.08;0.02;-0.07;-0.11;-0.08;1.30;4.44;-0.55
384;1;1.950;-0.350;-3.682;0.09;0.03;-0.07;-0.07;-0.08;0.51;2.47;0.40
385;1;1.950;-0.450;-3.695;0.10;0.03;-0.07;-0.05;-0.10;-0.23;0.78;1.19
386;1;1.950;-0.550;-3.708;0.10;0.04;-0.06;-0.02;-0.13;-0.93;-0.64;1.80
387;1;1.950;-0.650;-3.721;0.10;0.05;-0.06;0.00;-0.15;-1.58;-1.79;2.27
388;1;1.950;-0.750;-3.734;0.10;0.06;-0.05;0.01;-0.15;-2.18;-2.71;2.61
389;1;1.950;-0.850;-3.746;0.10;0.06;-0.05;0.02;-0.15;-2.73;-3.43;2.85
390;1;1.950;-0.950;-3.759;0.10;0.07;-0.05;0.02;-0.15;-3.22;-3.97;3.00
391;1;1.950;-1.050;-3.772;0.10;0.08;-0.04;0.03;-0.14;-3.66;-4.37;3.09
392;1;1.950;-1.150;-3.785;0.10;0.09;-0.04;0.03;-0.13;-4.04;-4.65;3.12
393;1;1.950;-1.250;-3.798;0.10;0.09;-0.04;0.03;-0.12;-4.37;-4.84;3.11
394;1;1.950;-1.350;-3.810;0.10;0.10;-0.04;0.03;-0.10;-4.66;-4.94;3.07
395;1;1.950;-1.450;-3.823;0.10;0.10;-0.04;0.02;-0.09;-4.90;-4.99;3.02
396;1;1.950;-1.550;-3.836;0.10;0.10;-0.04;0.02;-0.07;-5.10;-4.99;2.96
397;1;1.950;-1.650;-3.849;0.11;0.11;-0.04;0.01;-0.05;-5.26;-4.94;2.89
398;1;1.950;-1.750;-3.862;0.11;0.11;-0.04;0.00;-0.03;-5.39;-4.85;2.82
399;1;1.950;-1.850;-3.875;0.11;0.10;-0.04;-0.01;-0.02;-5.47;-4.73;2.74
400;1;1.950;-1.950;-3.887;0.11;0.10;-0.04;-0.01;0.00;-5.52;-4.57;2.65
401;1;0.200;-2.200;-3.723;0.23;0.01;0.06;0.07;-0.13;-6.71;-1.38;-4.48
402;1;0.200;-2.600;-3.818;0.22;0.03;0.06;0.23;-0.05;-7.19;-0.04;-6.05
403;1;0.200;-3.000;-3.912;0.19;0.02;0.05;0.37;0.04;-4.82;0.43;-7.55
404;1;0.200;-3.400;-4.008;0.14;0.00;0.05;0.45;0.07;1.99;0.25;-7.80
405;1;0.200;-3.800;-4.102;0.11;-0.01;0.06;0.39;0.02;13.74;-0.04;-4.48
406;1;0.600;-2.200;-3.767;0.23;0.05;0.03;-0.05;-0.14;-8.47;-5.29;-4.01
407;1;0.600;-2.600;-3.852;0.25;0.06;0.03;0.03;-0.05;-7.96;-3.26;-4.97
408;1;0.600;-3.000;-3.938;0.26;0.06;0.03;0.10;0.03;-4.33;-1.57;-6.03
409;1;0.600;-3.400;-4.023;0.24;0.03;0.04;0.14;0.09;4.09;-0.51;-6.22
410;1;0.600;-3.800;-4.108;0.22;0.00;0.06;0.14;0.07;18.68;-0.08;-3.45
411;1;1.000;-2.200;-3.813;0.20;0.07;0.00;-0.09;-0.10;-8.52;-5.66;-1.95
412;1;1.000;-2.600;-3.888;0.23;0.08;0.00;-0.07;-0.02;-7.40;-3.77;-2.71
413;1;1.000;-3.000;-3.963;0.25;0.06;0.02;-0.04;0.05;-3.13;-1.95;-3.79
414;1;1.000;-3.400;-4.037;0.25;0.03;0.03;-0.02;0.09;6.08;-0.66;-4.36
415;1;1.000;-3.800;-4.113;0.24;0.00;0.06;-0.01;0.07;21.81;-0.09;-2.52
416;1;1.400;-2.200;-3.858;0.16;0.09;-0.02;-0.09;-0.04;-7.49;-4.82;0.32
417;1;1.400;-2.600;-3.922;0.20;0.08;-0.02;-0.10;0.03;-6.15;-3.17;-0.50
418;1;1.400;-3.000;-3.987;0.22;0.05;0.00;-0.10;0.07;-1.76;-1.49;-1.87
419;1;1.400;-3.400;-4.052;0.22;0.02;0.02;-0.09;0.08;7.58;-0.34;-2.99
420;1;1.400;-3.800;-4.117;0.22;0.00;0.05;-0.08;0.05;23.26;-0.02;-1.97
421;1;1.800;-2.200;-3.902;0.14;0.09;-0.03;-0.05;0.02;-5.98;-4.13;2.00
422;1;1.800;-2.600;-3.957;0.16;0.07;-0.03;-0.08;0.07;-4.70;-2.64;1.07
423;1;1.800;-3.000;-4.012;0.18;0.04;-0.01;-0.10;0.09;-0.57;-0.97;-0.64
424;1;1.800;-3.400;-4.068;0.18;0.01;0.01;-0.11;0.07;8.45;0.08;-2.38
425;1;1.800;-3.800;-4.122;0.18;0.00;0.04;-0.10;0.04;23.55;0.08;-1.89
426;1;2.200;-0.200;-3.723;0.06;0.04;-0.08;-0.21;-0.12;2.03;5.83;-0.03
427;1;2.200;-0.600;-3.767;0.11;0.07;-0.06;-0.05;-0.15;-0.90;-0.56;2.94
428;1;2.200;-1.000;-3.813;0.12;0.10;-0.04;0.02;-0.13;-2.97;-3.45;3.78
429;1;2.200;-1.400;-3.858;0.11;0.12;-0.04;0.05;-0.06;-4.15;-4.46;3.59
430;1;2.200;-1.800;-3.902;0.11;0.11;-0.04;0.03;0.01;-4.64;-4.59;3.18
431;1;2.200;-2.200;-3.948;0.11;0.09;-0.04;-0.01;0.07;-4.52;-4.07;2.72
432;1;2.200;-2.600;-3.993;0.13;0.05;-0.04;-0.05;0.10;-3.35;-2.73;1.79
433;1;2.200;-3.000;-4.037;0.14;0.01;-0.02;-0.08;0.10;0.30;-0.85;-0.13
434;1;2.200;-3.400;-4.082;0.14;-0.01;0.01;-0.10;0.07;8.71;0.38;-2.40
435;1;2.200;-3.800;-4.128;0.13;-0.01;0.04;-0.10;0.02;23.20;0.18;-2.19
436;1;2.600;-0.200;-3.818;0.05;0.08;-0.07;-0.26;-0.22;2.55;5.69;2.05
437;1;2.600;-0.600;-3.852;0.12;0.12;-0.05;-0.08;-0.16;-0.64;0.04;4.44
438;1;2.600;-1.000;-3.888;0.13;0.14;-0.04;0.03;-0.08;-2.70;-2.52;4.63
439;1;2.600;-1.400;-3.922;0.12;0.14;-0.04;0.07;0.00;-3.68;-3.71;3.89
440;1;2.600;-1.800;-3.957;0.10;0.11;-0.04;0.07;0.07;-3.86;-4.34;3.07
441;1;2.600;-2.200;-3.993;0.10;0.07;-0.05;0.03;0.11;-3.42;-4.40;2.44
442;1;2.600;-2.600;-4.028;0.10;0.03;-0.04;-0.02;0.13;-2.21;-3.36;1.63
443;1;2.600;-3.000;-4.063;0.11;-0.01;-0.02;-0.06;0.10;0.89;-1.20;-0.18
444;1;2.600;-3.400;-4.097;0.11;-0.02;0.01;-0.08;0.06;8.44;0.58;-2.81
445;1;2.600;-3.800;-4.133;0.09;-0.01;0.04;-0.09;0.01;22.49;0.30;-2.76
446;1;3.000;-0.200;-3.912;0.07;0.14;-0.06;-0.19;-0.22;1.25;4.38;4.18
447;1;3.000;-0.600;-3.938;0.12;0.17;-0.04;-0.06;-0.08;-1.65;0.02;5.79
448;1;3.000;-1.000;-3.963;0.13;0.17;-0.04;0.03;0.02;-3.18;-1.84;5.23
449;1;3.000;-1.400;-3.987;0.11;0.14;-0.04;0.09;0.08;-3.66;-2.90;3.90
450;1;3.000;-1.800;-4.012;0.09;0.10;-0.05;0.09;0.13;-3.41;-3.79;2.55
451;1;3.000;-2.200;-4.037;0.08;0.05;-0.06;0.06;0.15;-2.55;-4.41;1.56
452;1;3.000;-2.600;-4.063;0.08;0.00;-0.05;0.01;0.13;-1.15;-3.93;0.81
453;1;3.000;-3.000;-4.088;0.09;-0.04;-0.03;-0.04;0.09;1.35;-1.61;-0.63
454;1;3.000;-3.400;-4.113;0.08;-0.04;0.01;-0.06;0.04;7.63;1.03;-3.47
455;1;3.000;-3.800;-4.137;0.06;-0.02;0.04;-0.06;0.01;21.38;0.58;-3.70
456;1;3.400;-0.200;-4.008;0.10;0.16;-0.04;-0.05;-0.01;-3.75;1.73;5.22
457;1;3.400;-0.600;-4.023;0.11;0.16;-0.03;-0.02;0.12;-4.13;-0.68;6.04
458;1;3.400;-1.000;-4.037;0.11;0.15;-0.04;0.04;0.18;-3.49;-1.62;5.15
459;1;3.400;-1.400;-4.052;0.09;0.12;-0.05;0.08;0.20;-2.57;-2.18;3.75
460;1;3.400;-1.800;-4.068;0.06;0.07;-0.06;0.09;0.19;-1.64;-2.79;2.25
461;1;3.400;-2.200;-4.082;0.05;0.03;-0.08;0.07;0.16;-0.65;-3.49;0.90
462;1;3.400;-2.600;-4.097;0.05;-0.02;-0.08;0.02;0.11;0.46;-3.53;-0.06
463;1;3.400;-3.000;-4.113;0.07;-0.06;-0.05;-0.02;0.04;1.83;-1.30;-1.13
464;1;3.400;-3.400;-4.128;0.07;-0.05;0.00;-0.01;0.00;5.72;2.71;-4.18
465;1;3.400;-3.800;-4.142;0.04;-0.02;0.03;-0.01;0.01;19.26;1.71;-5.75
466;1;3.800;-0.200;-4.102;0.10;0.08;-0.03;0.06;0.32;-12.65;-1.06;3.04
467;1;3.800;-0.600;-4.108;0.08;0.07;-0.03;0.03;0.35;-6.89;-1.68;3.12
468;1;3.800;-1.000;-4.113;0.06;0.06;-0.04;0.05;0.34;-1.58;-1.99;2.68
469;1;3.800;-1.400;-4.117;0.04;0.05;-0.05;0.06;0.30;2.38;-2.09;2.15
470;1;3.800;-1.800;-4.122;0.01;0.03;-0.07;0.07;0.24;4.78;-2.09;1.51
471;1;3.800;-2.200;-4.128;-0.01;0.01;-0.09;0.05;0.17;5.56;-2.21;0.72
472;1;3.800;-2.600;-4.133;0.00;-0.01;-0.10;-0.01;0.10;4.86;-2.16;-0.04
473;1;3.800;-3.000;-4.137;0.04;-0.03;-0.09;-0.07;-0.01;3.19;-0.03;-0.61
474;1;3.800;-3.400;-4.142;0.08;-0.04;-0.04;-0.01;-0.11;1.80;6.73;-2.64
475;1;3.800;-3.800;-4.148;0.04;-0.01;0.02;0.10;0.01;10.50;8.73;-10.42
476;1;0.050;0.050;-3.175;0.84;-7.38;0.11;-4.64;25.58;-30.64;1.11;4.90
477;1;0.050;0.150;-3.200;-0.87;-1.62;1.41;-10.65;17.71;-21.32;-6.78;6.91
478;1;0.050;0.250;-3.224;-0.72;-0.22;0.70;-8.26;9.06;-17.52;-7.28;6.70
479;1;0.050;0.350;-3.249;-0.55;0.22;0.42;-6.74;5.32;-14.76;-8.08;6.76
480;1;0.050;0.450;-3.274;-0.34;0.34;0.29;-5.25;3.69;-12.22;-8.94;6.70
481;1;0.050;0.550;-3.298;-0.19;0.37;0.22;-4.01;2.80;-9.80;-9.77;6.47
482;1;0.050;0.650;-3.323;-0.10;0.36;0.18;-3.03;2.22;-7.47;-10.53;6.09
483;1;0.050;0.750;-3.348;-0.04;0.34;0.15;-2.27;1.78;-5.30;-11.18;5.58
484;1;0.050;0.850;-3.372;-0.01;0.31;0.13;-1.67;1.43;-3.34;-11.68;4.95
485;1;0.050;0.950;-3.397;0.01;0.27;0.12;-1.20;1.12;-1.64;-12.00;4.21
486;1;0.050;1.050;-3.422;0.03;0.23;0.11;-0.84;0.86;-0.19;-12.12;3.40
487;1;0.050;1.150;-3.446;0.04;0.19;0.10;-0.59;0.64;1.02;-12.03;2.52
488;1;0.050;1.250;-3.471;0.05;0.16;0.09;-0.42;0.45;2.04;-11.69;1.59
489;1;0.050;1.350;-3.496;0.06;0.13;0.08;-0.29;0.28;2.84;-11.01;0.65
490;1;0.050;1.450;-3.520;0.08;0.11;0.07;-0.19;0.11;3.53;-10.05;-0.27
491;1;0.050;1.550;-3.545;0.10;0.09;0.07;-0.22;-0.02;4.18;-8.96;-1.26
492;1;0.050;1.650;-3.570;0.12;0.08;0.06;-0.24;-0.02;4.73;-7.62;-2.30
493;1;0.050;1.750;-3.595;0.14;0.08;0.05;-0.25;-0.01;5.18;-5.97;-3.38
494;1;0.050;1.850;-3.619;0.18;0.09;0.05;-0.28;0.03;5.54;-3.98;-4.52
495;1;0.050;1.950;-3.644;0.22;0.10;0.05;-0.32;0.10;5.74;-1.62;-5.72
496;1;0.150;0.050;-3.200;0.07;1.15;-0.24;6.30;1.28;-14.84;-2.81;1.10
497;1;0.150;0.150;-3.224;-0.49;-0.01;0.11;4.10;5.69;-15.04;-3.19;2.61
498;1;0.150;0.250;-3.248;-0.76;0.36;0.32;-0.11;3.90;-12.93;-4.08;3.90
499;1;0.150;0.350;-3.272;-0.62;0.56;0.26;-1.22;1.87;-10.41;-4.73;4.32
500;1;0.150;0.450;-3.296;-0.44;0.60;0.20;-1.05;0.77;-8.01;-5.48;4.32
501;1;0.150;0.550;-3.320;-0.29;0.57;0.15;-0.67;0.25;-5.75;-6.34;4.14
502;1;0.150;0.650;-3.344;-0.18;0.52;0.13;-0.33;0.00;-3.64;-7.18;3.82
503;1;0.150;0.750;-3.368;-0.10;0.47;0.11;-0.10;-0.09;-1.74;-7.97;3.39
504;1;0.150;0.850;-3.392;-0.05;0.41;0.11;0.04;-0.10;-0.08;-8.65;2.87
505;1;0.150;0.950;-3.416;-0.02;0.35;0.10;0.10;-0.06;1.31;-9.22;2.26
506;1;0.150;1.050;-3.440;0.00;0.29;0.09;0.10;-0.01;2.47;-9.64;1.59
507;1;0.150;1.150;-3.464;0.02;0.24;0.09;0.06;0.02;3.41;-9.93;0.88
508;1;0.150;1.250;-3.488;0.03;0.20;0.09;-0.03;0.06;4.17;-10.05;0.12
509;1;0.150;1.350;-3.512;0.04;0.16;0.08;-0.02;0.06;4.81;-9.93;-0.67
